bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
181-270,49,-0.036,68.515,39.304,1.0178,1.0,-0.225,observed,TabICLv2,BASE+arable,2019,9
271-365,49,-0.406,135.523,75.116,1.06,1.0,0.214,observed,TabICLv2,BASE+arable,2019,9
1-7,7,-2.072,20.708,17.007,2.2016,1.0,0.189,gapfilled,TabICLv2,BASE+arable,2019,9
8-30,23,-4.217,22.414,20.152,1.869,1.0,-0.049,gapfilled,TabICLv2,BASE+arable,2019,9
31-90,60,-0.997,39.937,28.217,1.4672,1.0,-0.02,gapfilled,TabICLv2,BASE+arable,2019,9
91-180,90,-1.055,76.177,56.709,1.1272,1.0,0.446,gapfilled,TabICLv2,BASE+arable,2019,9
181-270,90,-0.354,71.665,44.948,1.0541,1.0,-0.563,gapfilled,TabICLv2,BASE+arable,2019,9
271-365,95,-0.707,81.688,53.091,1.1444,1.0,0.325,gapfilled,TabICLv2,BASE+arable,2019,9
1-7,0,,,,,,,observed,TabPFN,BASE+flow,2019,9
8-30,0,,,,,,,observed,TabPFN,BASE+flow,2019,9
31-90,16,-1.012,28.484,22.743,1.3755,1.0,,observed,TabPFN,BASE+flow,2019,9
91-180,81,-0.64,91.467,61.791,1.0891,1.0,,observed,TabPFN,BASE+flow,2019,9
181-270,49,-0.036,68.515,39.304,1.0178,1.0,,observed,TabPFN,BASE+flow,2019,9
271-365,49,-0.406,135.523,75.116,1.06,1.0,,observed,TabPFN,BASE+flow,2019,9
1-7,7,-2.072,20.708,17.007,2.2016,1.0,,gapfilled,TabPFN,BASE+flow,2019,9
8-30,23,-4.217,22.414,20.152,1.869,1.0,,gapfilled,TabPFN,BASE+flow,2019,9
31-90,60,-0.997,39.937,28.217,1.4672,1.0,,gapfilled,TabPFN,BASE+flow,2019,9
91-180,90,-1.055,76.177,56.71,1.1272,1.0,,gapfilled,TabPFN,BASE+flow,2019,9
181-270,90,-0.354,71.665,44.948,1.0541,1.0,,gapfilled,TabPFN,BASE+flow,2019,9
271-365,95,-0.707,81.688,53.091,1.1445,1.0,,gapfilled,TabPFN,BASE+flow,2019,9
1-7,0,,,,,,,observed,TabICLv2,BASE+flow,2019,9
8-30,0,,,,,,,observed,TabICLv2,BASE+flow,2019,9
31-90,16,-1.012,28.483,22.742,1.3755,1.0,0.641,observed,TabICLv2,BASE+flow,2019,9
91-180,81,-0.64,91.466,61.79,1.0891,1.0,0.442,observed,TabICLv2,BASE+flow,2019,9
181-270,49,-0.036,68.515,39.304,1.0178,1.0,-0.262,observed,TabICLv2,BASE+flow,2019,9
271-365,49,-0.406,135.523,75.115,1.06,1.0,0.241,observed,TabICLv2,BASE+flow,2019,9
1-7,7,-2.072,20.708,17.007,2.2016,1.0,-0.086,gapfilled,TabICLv2,BASE+flow,2019,9
8-30,23,-4.217,22.414,20.152,1.869,1.0,0.239,gapfilled,TabICLv2,BASE+flow,2019,9
31-90,60,-0.997,39.936,28.217,1.4671,1.0,0.257,gapfilled,TabICLv2,BASE+flow,2019,9
91-180,90,-1.055,76.176,56.709,1.1272,1.0,0.533,gapfilled,TabICLv2,BASE+flow,2019,9
181-270,90,-0.354,71.664,44.948,1.0541,1.0,-0.134,gapfilled,TabICLv2,BASE+flow,2019,9
271-365,95,-0.707,81.687,53.09,1.1444,1.0,0.309,gapfilled,TabICLv2,BASE+flow,2019,9
1-7,0,,,,,,,observed,TabPFN,BASE+mgmt,2019,9
8-30,0,,,,,,,observed,TabPFN,BASE+mgmt,2019,9
31-90,16,-1.012,28.484,22.743,1.3755,1.0,,observed,TabPFN,BASE+mgmt,2019,9
91-180,81,-0.64,91.467,61.791,1.0891,1.0,,observed,TabPFN,BASE+mgmt,2019,9
181-270,49,-0.036,68.515,39.304,1.0178,1.0,,observed,TabPFN,BASE+mgmt,2019,9
271-365,49,-0.406,135.523,75.116,1.06,1.0,,observed,TabPFN,BASE+mgmt,2019,9
1-7,7,-2.072,20.708,17.007,2.2016,1.0,,gapfilled,TabPFN,BASE+mgmt,2019,9
8-30,23,-4.217,22.414,20.152,1.869,1.0,,gapfilled,TabPFN,BASE+mgmt,2019,9
31-90,60,-0.997,39.937,28.217,1.4672,1.0,,gapfilled,TabPFN,BASE+mgmt,2019,9
91-180,90,-1.055,76.177,56.71,1.1272,1.0,,gapfilled,TabPFN,BASE+mgmt,2019,9
181-270,90,-0.354,71.665,44.948,1.0541,1.0,,gapfilled,TabPFN,BASE+mgmt,2019,9
271-365,95,-0.707,81.688,53.091,1.1445,1.0,,gapfilled,TabPFN,BASE+mgmt,2019,9
1-7,0,,,,,,,observed,TabICLv2,BASE+mgmt,2019,9
8-30,0,,,,,,,observed,TabICLv2,BASE+mgmt,2019,9
31-90,16,-1.012,28.484,22.743,1.3755,1.0,0.151,observed,TabICLv2,BASE+mgmt,2019,9
91-180,81,-0.64,91.466,61.791,1.0891,1.0,0.154,observed,TabICLv2,BASE+mgmt,2019,9
181-270,49,-0.036,68.515,39.304,1.0178,1.0,-0.416,observed,TabICLv2,BASE+mgmt,2019,9
271-365,49,-0.406,135.523,75.115,1.06,1.0,0.179,observed,TabICLv2,BASE+mgmt,2019,9
1-7,7,-2.072,20.708,17.007,2.2016,1.0,0.35,gapfilled,TabICLv2,BASE+mgmt,2019,9
8-30,23,-4.217,22.415,20.152,1.869,1.0,-0.342,gapfilled,TabICLv2,BASE+mgmt,2019,9
31-90,60,-0.997,39.937,28.217,1.4672,1.0,-0.146,gapfilled,TabICLv2,BASE+mgmt,2019,9
91-180,90,-1.055,76.177,56.709,1.1272,1.0,0.196,gapfilled,TabICLv2,BASE+mgmt,2019,9
181-270,90,-0.354,71.665,44.948,1.0541,1.0,-0.724,gapfilled,TabICLv2,BASE+mgmt,2019,9
271-365,95,-0.707,81.688,53.091,1.1444,1.0,0.254,gapfilled,TabICLv2,BASE+mgmt,2019,9
1-7,0,,,,,,,observed,TabPFN,BASE+bodyweight,2019,9
8-30,0,,,,,,,observed,TabPFN,BASE+bodyweight,2019,9
31-90,16,-1.012,28.484,22.743,1.3755,1.0,,observed,TabPFN,BASE+bodyweight,2019,9
91-180,81,-0.64,91.467,61.791,1.0891,1.0,,observed,TabPFN,BASE+bodyweight,2019,9
181-270,49,-0.036,68.515,39.304,1.0178,1.0,,observed,TabPFN,BASE+bodyweight,2019,9
271-365,49,-0.406,135.523,75.116,1.06,1.0,,observed,TabPFN,BASE+bodyweight,2019,9
1-7,7,-2.072,20.708,17.007,2.2016,1.0,,gapfilled,TabPFN,BASE+bodyweight,2019,9
8-30,23,-4.217,22.414,20.152,1.869,1.0,,gapfilled,TabPFN,BASE+bodyweight,2019,9
31-90,60,-0.997,39.937,28.217,1.4672,1.0,,gapfilled,TabPFN,BASE+bodyweight,2019,9
91-180,90,-1.055,76.177,56.71,1.1272,1.0,,gapfilled,TabPFN,BASE+bodyweight,2019,9
181-270,90,-0.354,71.665,44.948,1.0541,1.0,,gapfilled,TabPFN,BASE+bodyweight,2019,9
271-365,95,-0.707,81.688,53.091,1.1445,1.0,,gapfilled,TabPFN,BASE+bodyweight,2019,9
1-7,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2019,9
8-30,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2019,9
31-90,16,-1.012,28.484,22.743,1.3755,1.0,0.095,observed,TabICLv2,BASE+bodyweight,2019,9
91-180,81,-0.64,91.466,61.791,1.0891,1.0,0.421,observed,TabICLv2,BASE+bodyweight,2019,9
181-270,49,-0.036,68.515,39.304,1.0178,1.0,0.008,observed,TabICLv2,BASE+bodyweight,2019,9
271-365,49,-0.406,135.523,75.116,1.06,1.0,0.129,observed,TabICLv2,BASE+bodyweight,2019,9
1-7,7,-2.072,20.708,17.007,2.2016,1.0,-0.443,gapfilled,TabICLv2,BASE+bodyweight,2019,9
8-30,23,-4.217,22.414,20.152,1.869,1.0,-0.522,gapfilled,TabICLv2,BASE+bodyweight,2019,9
31-90,60,-0.997,39.937,28.217,1.4672,1.0,-0.175,gapfilled,TabICLv2,BASE+bodyweight,2019,9
91-180,90,-1.055,76.177,56.709,1.1272,1.0,0.494,gapfilled,TabICLv2,BASE+bodyweight,2019,9
181-270,90,-0.354,71.665,44.948,1.0541,1.0,-0.187,gapfilled,TabICLv2,BASE+bodyweight,2019,9
271-365,95,-0.707,81.688,53.091,1.1445,1.0,0.244,gapfilled,TabICLv2,BASE+bodyweight,2019,9
1-7,0,,,,,,,observed,TabPFN,BASE+ALL,2019,9
8-30,0,,,,,,,observed,TabPFN,BASE+ALL,2019,9
31-90,16,-1.012,28.484,22.743,1.3755,1.0,,observed,TabPFN,BASE+ALL,2019,9
91-180,81,-0.64,91.467,61.791,1.0891,1.0,,observed,TabPFN,BASE+ALL,2019,9
181-270,49,-0.036,68.515,39.304,1.0178,1.0,,observed,TabPFN,BASE+ALL,2019,9
271-365,49,-0.406,135.523,75.116,1.06,1.0,,observed,TabPFN,BASE+ALL,2019,9
1-7,7,-2.072,20.708,17.007,2.2016,1.0,,gapfilled,TabPFN,BASE+ALL,2019,9
8-30,23,-4.217,22.414,20.152,1.869,1.0,,gapfilled,TabPFN,BASE+ALL,2019,9
31-90,60,-0.997,39.937,28.217,1.4672,1.0,,gapfilled,TabPFN,BASE+ALL,2019,9
91-180,90,-1.055,76.177,56.71,1.1272,1.0,,gapfilled,TabPFN,BASE+ALL,2019,9
181-270,90,-0.354,71.665,44.948,1.0541,1.0,,gapfilled,TabPFN,BASE+ALL,2019,9
271-365,95,-0.707,81.688,53.091,1.1445,1.0,,gapfilled,TabPFN,BASE+ALL,2019,9
1-7,0,,,,,,,observed,TabICLv2,BASE+ALL,2019,9
8-30,0,,,,,,,observed,TabICLv2,BASE+ALL,2019,9
31-90,16,-1.012,28.483,22.743,1.3755,1.0,0.145,observed,TabICLv2,BASE+ALL,2019,9
91-180,81,-0.64,91.466,61.79,1.0891,1.0,0.41,observed,TabICLv2,BASE+ALL,2019,9
181-270,49,-0.036,68.515,39.304,1.0178,1.0,-0.246,observed,TabICLv2,BASE+ALL,2019,9
271-365,49,-0.406,135.523,75.115,1.06,1.0,0.335,observed,TabICLv2,BASE+ALL,2019,9
1-7,7,-2.072,20.708,17.007,2.2016,1.0,-0.663,gapfilled,TabICLv2,BASE+ALL,2019,9
8-30,23,-4.217,22.414,20.152,1.869,1.0,0.05,gapfilled,TabICLv2,BASE+ALL,2019,9
31-90,60,-0.997,39.936,28.217,1.4671,1.0,-0.181,gapfilled,TabICLv2,BASE+ALL,2019,9
91-180,90,-1.055,76.176,56.708,1.1272,1.0,0.528,gapfilled,TabICLv2,BASE+ALL,2019,9
181-270,90,-0.354,71.664,44.948,1.0541,1.0,-0.344,gapfilled,TabICLv2,BASE+ALL,2019,9
271-365,95,-0.707,81.687,53.09,1.1444,1.0,0.456,gapfilled,TabICLv2,BASE+ALL,2019,9
1-7,0,,,,,,,observed,TabPFN,BASE,2020,2
8-30,0,,,,,,,observed,TabPFN,BASE,2020,2
31-90,0,,,,,,,observed,TabPFN,BASE,2020,2
91-180,0,,,,,,,observed,TabPFN,BASE,2020,2
181-270,0,,,,,,,observed,TabPFN,BASE,2020,2
271-365,0,,,,,,,observed,TabPFN,BASE,2020,2
1-7,7,-0.628,31.21,19.461,1.1833,0.8836,0.169,gapfilled,TabPFN,BASE,2020,2
8-30,23,-3.011,28.08,24.103,2.1861,0.8692,-0.315,gapfilled,TabPFN,BASE,2020,2
31-90,60,-1.756,25.731,20.352,1.7731,0.8444,-0.137,gapfilled,TabPFN,BASE,2020,2
91-180,90,-0.626,23.229,14.133,1.1783,0.8826,-0.166,gapfilled,TabPFN,BASE,2020,2
181-270,90,-0.968,19.73,13.94,1.006,0.8582,-0.048,gapfilled,TabPFN,BASE,2020,2
271-365,95,-0.39,21.236,11.87,0.7504,0.8273,-0.067,gapfilled,TabPFN,BASE,2020,2
1-7,0,,,,,,,observed,TabICLv2,BASE,2020,2
8-30,0,,,,,,,observed,TabICLv2,BASE,2020,2
31-90,0,,,,,,,observed,TabICLv2,BASE,2020,2
91-180,0,,,,,,,observed,TabICLv2,BASE,2020,2
181-270,0,,,,,,,observed,TabICLv2,BASE,2020,2
271-365,0,,,,,,,observed,TabICLv2,BASE,2020,2
1-7,7,-0.651,31.437,20.139,1.2246,0.9144,0.753,gapfilled,TabICLv2,BASE,2020,2
8-30,23,-3.357,29.267,25.429,2.3063,0.917,-0.331,gapfilled,TabICLv2,BASE,2020,2
31-90,60,-1.693,25.437,20.118,1.7527,0.8347,0.033,gapfilled,TabICLv2,BASE,2020,2
91-180,90,-0.738,24.017,15.401,1.2841,0.9619,-0.056,gapfilled,TabICLv2,BASE,2020,2
181-270,90,-1.139,20.571,15.377,1.1098,0.9467,0.044,gapfilled,TabICLv2,BASE,2020,2
271-365,95,-0.491,21.993,12.907,0.816,0.8996,-0.066,gapfilled,TabICLv2,BASE,2020,2
1-7,0,,,,,,,observed,TabPFN,BASE+species,2020,2
8-30,0,,,,,,,observed,TabPFN,BASE+species,2020,2
31-90,0,,,,,,,observed,TabPFN,BASE+species,2020,2
91-180,0,,,,,,,observed,TabPFN,BASE+species,2020,2
181-270,0,,,,,,,observed,TabPFN,BASE+species,2020,2
271-365,0,,,,,,,observed,TabPFN,BASE+species,2020,2
1-7,7,-0.597,30.913,19.255,1.1708,0.8743,0.618,gapfilled,TabPFN,BASE+species,2020,2
8-30,23,-3.069,28.28,24.327,2.2064,0.8773,-0.316,gapfilled,TabPFN,BASE+species,2020,2
31-90,60,-1.741,25.662,20.324,1.7707,0.8432,-0.082,gapfilled,TabPFN,BASE+species,2020,2
91-180,90,-0.623,23.211,14.186,1.1828,0.886,-0.126,gapfilled,TabPFN,BASE+species,2020,2
181-270,90,-0.952,19.653,13.689,0.9879,0.8428,-0.118,gapfilled,TabPFN,BASE+species,2020,2
271-365,95,-0.358,20.992,11.647,0.7363,0.8118,-0.086,gapfilled,TabPFN,BASE+species,2020,2
1-7,0,,,,,,,observed,TabICLv2,BASE+species,2020,2
8-30,0,,,,,,,observed,TabICLv2,BASE+species,2020,2
31-90,0,,,,,,,observed,TabICLv2,BASE+species,2020,2
91-180,0,,,,,,,observed,TabICLv2,BASE+species,2020,2
181-270,0,,,,,,,observed,TabICLv2,BASE+species,2020,2
271-365,0,,,,,,,observed,TabICLv2,BASE+species,2020,2
1-7,7,-0.69,31.801,20.559,1.2501,0.9335,0.569,gapfilled,TabICLv2,BASE+species,2020,2
8-30,23,-3.479,29.671,25.857,2.3451,0.9325,-0.366,gapfilled,TabICLv2,BASE+species,2020,2
31-90,60,-1.727,25.598,20.307,1.7692,0.8425,0.035,gapfilled,TabICLv2,BASE+species,2020,2
91-180,90,-0.795,24.409,16.067,1.3396,1.0034,-0.056,gapfilled,TabICLv2,BASE+species,2020,2
181-270,90,-1.161,20.677,15.428,1.1134,0.9499,0.013,gapfilled,TabICLv2,BASE+species,2020,2
271-365,95,-0.46,21.761,12.753,0.8063,0.8889,-0.045,gapfilled,TabICLv2,BASE+species,2020,2
1-7,0,,,,,,,observed,TabPFN,BASE+arable,2020,2
8-30,0,,,,,,,observed,TabPFN,BASE+arable,2020,2
31-90,0,,,,,,,observed,TabPFN,BASE+arable,2020,2
91-180,0,,,,,,,observed,TabPFN,BASE+arable,2020,2
181-270,0,,,,,,,observed,TabPFN,BASE+arable,2020,2
271-365,0,,,,,,,observed,TabPFN,BASE+arable,2020,2
1-7,7,-0.628,31.21,19.461,1.1833,0.8836,0.169,gapfilled,TabPFN,BASE+arable,2020,2
8-30,23,-3.011,28.08,24.103,2.1861,0.8692,-0.315,gapfilled,TabPFN,BASE+arable,2020,2
31-90,60,-1.756,25.731,20.352,1.7731,0.8444,-0.137,gapfilled,TabPFN,BASE+arable,2020,2
91-180,90,-0.626,23.229,14.133,1.1783,0.8826,-0.166,gapfilled,TabPFN,BASE+arable,2020,2
181-270,90,-0.968,19.73,13.94,1.006,0.8582,-0.048,gapfilled,TabPFN,BASE+arable,2020,2
271-365,95,-0.39,21.236,11.87,0.7504,0.8273,-0.067,gapfilled,TabPFN,BASE+arable,2020,2
1-7,0,,,,,,,observed,TabICLv2,BASE+arable,2020,2
8-30,0,,,,,,,observed,TabICLv2,BASE+arable,2020,2
31-90,0,,,,,,,observed,TabICLv2,BASE+arable,2020,2
91-180,0,,,,,,,observed,TabICLv2,BASE+arable,2020,2
181-270,0,,,,,,,observed,TabICLv2,BASE+arable,2020,2
271-365,0,,,,,,,observed,TabICLv2,BASE+arable,2020,2
1-7,7,-0.651,31.437,20.139,1.2246,0.9144,0.753,gapfilled,TabICLv2,BASE+arable,2020,2
8-30,23,-3.357,29.267,25.429,2.3063,0.917,-0.331,gapfilled,TabICLv2,BASE+arable,2020,2
31-90,60,-1.693,25.437,20.118,1.7527,0.8347,0.033,gapfilled,TabICLv2,BASE+arable,2020,2
91-180,90,-0.738,24.017,15.401,1.2841,0.9619,-0.056,gapfilled,TabICLv2,BASE+arable,2020,2
181-270,90,-1.139,20.571,15.377,1.1098,0.9467,0.044,gapfilled,TabICLv2,BASE+arable,2020,2
271-365,95,-0.491,21.993,12.907,0.816,0.8996,-0.066,gapfilled,TabICLv2,BASE+arable,2020,2
1-7,0,,,,,,,observed,TabPFN,BASE+flow,2020,2
8-30,0,,,,,,,observed,TabPFN,BASE+flow,2020,2
31-90,0,,,,,,,observed,TabPFN,BASE+flow,2020,2
91-180,0,,,,,,,observed,TabPFN,BASE+flow,2020,2
181-270,0,,,,,,,observed,TabPFN,BASE+flow,2020,2
271-365,0,,,,,,,observed,TabPFN,BASE+flow,2020,2
1-7,7,-0.595,30.9,18.808,1.1437,0.854,-0.078,gapfilled,TabPFN,BASE+flow,2020,2
8-30,23,-2.869,27.577,23.576,2.1382,0.8502,-0.344,gapfilled,TabPFN,BASE+flow,2020,2
31-90,60,-1.59,24.945,19.288,1.6804,0.8003,-0.138,gapfilled,TabPFN,BASE+flow,2020,2
91-180,90,-0.57,22.827,13.339,1.1122,0.8331,-0.173,gapfilled,TabPFN,BASE+flow,2020,2
181-270,90,-0.833,19.045,12.873,0.929,0.7926,-0.127,gapfilled,TabPFN,BASE+flow,2020,2
271-365,95,-0.339,20.84,11.398,0.7206,0.7944,-0.079,gapfilled,TabPFN,BASE+flow,2020,2
1-7,0,,,,,,,observed,TabICLv2,BASE+flow,2020,2
8-30,0,,,,,,,observed,TabICLv2,BASE+flow,2020,2
31-90,0,,,,,,,observed,TabICLv2,BASE+flow,2020,2
91-180,0,,,,,,,observed,TabICLv2,BASE+flow,2020,2
181-270,0,,,,,,,observed,TabICLv2,BASE+flow,2020,2
271-365,0,,,,,,,observed,TabICLv2,BASE+flow,2020,2
1-7,7,-0.64,31.326,20.079,1.2209,0.9117,0.726,gapfilled,TabICLv2,BASE+flow,2020,2
8-30,23,-3.488,29.702,25.943,2.353,0.9356,-0.337,gapfilled,TabICLv2,BASE+flow,2020,2
31-90,60,-1.699,25.467,20.189,1.7589,0.8376,0.071,gapfilled,TabICLv2,BASE+flow,2020,2
91-180,90,-0.789,24.364,15.999,1.3339,0.9992,-0.06,gapfilled,TabICLv2,BASE+flow,2020,2
181-270,90,-1.148,20.616,15.48,1.1172,0.953,0.114,gapfilled,TabICLv2,BASE+flow,2020,2
271-365,95,-0.54,22.355,13.342,0.8435,0.93,-0.073,gapfilled,TabICLv2,BASE+flow,2020,2
1-7,0,,,,,,,observed,TabPFN,BASE+mgmt,2020,2
8-30,0,,,,,,,observed,TabPFN,BASE+mgmt,2020,2
31-90,0,,,,,,,observed,TabPFN,BASE+mgmt,2020,2
91-180,0,,,,,,,observed,TabPFN,BASE+mgmt,2020,2
181-270,0,,,,,,,observed,TabPFN,BASE+mgmt,2020,2
271-365,0,,,,,,,observed,TabPFN,BASE+mgmt,2020,2
1-7,7,-0.586,30.804,18.886,1.1484,0.8576,0.296,gapfilled,TabPFN,BASE+mgmt,2020,2
8-30,23,-3.069,28.281,24.349,2.2084,0.8781,-0.282,gapfilled,TabPFN,BASE+mgmt,2020,2
31-90,60,-1.693,25.437,19.857,1.73,0.8238,-0.223,gapfilled,TabPFN,BASE+mgmt,2020,2
91-180,90,-0.618,23.17,13.76,1.1473,0.8594,-0.201,gapfilled,TabPFN,BASE+mgmt,2020,2
181-270,90,-0.813,18.938,13.014,0.9392,0.8012,-0.021,gapfilled,TabPFN,BASE+mgmt,2020,2
271-365,95,-0.352,20.944,11.597,0.7332,0.8083,-0.071,gapfilled,TabPFN,BASE+mgmt,2020,2
1-7,0,,,,,,,observed,TabICLv2,BASE+mgmt,2020,2
8-30,0,,,,,,,observed,TabICLv2,BASE+mgmt,2020,2
31-90,0,,,,,,,observed,TabICLv2,BASE+mgmt,2020,2
91-180,0,,,,,,,observed,TabICLv2,BASE+mgmt,2020,2
181-270,0,,,,,,,observed,TabICLv2,BASE+mgmt,2020,2
271-365,0,,,,,,,observed,TabICLv2,BASE+mgmt,2020,2
1-7,7,-0.696,31.86,20.938,1.2732,0.9507,0.852,gapfilled,TabICLv2,BASE+mgmt,2020,2
8-30,23,-3.45,29.576,25.729,2.3335,0.9279,-0.324,gapfilled,TabICLv2,BASE+mgmt,2020,2
31-90,60,-1.757,25.738,20.258,1.7649,0.8405,-0.13,gapfilled,TabICLv2,BASE+mgmt,2020,2
91-180,90,-0.751,24.107,15.445,1.2877,0.9646,-0.084,gapfilled,TabICLv2,BASE+mgmt,2020,2
181-270,90,-0.949,19.639,14.144,1.0208,0.8708,0.026,gapfilled,TabICLv2,BASE+mgmt,2020,2
271-365,95,-0.453,21.714,12.627,0.7983,0.8801,-0.047,gapfilled,TabICLv2,BASE+mgmt,2020,2
1-7,0,,,,,,,observed,TabPFN,BASE+bodyweight,2020,2
8-30,0,,,,,,,observed,TabPFN,BASE+bodyweight,2020,2
31-90,0,,,,,,,observed,TabPFN,BASE+bodyweight,2020,2
91-180,0,,,,,,,observed,TabPFN,BASE+bodyweight,2020,2
181-270,0,,,,,,,observed,TabPFN,BASE+bodyweight,2020,2
271-365,0,,,,,,,observed,TabPFN,BASE+bodyweight,2020,2
1-7,7,-0.591,30.858,18.886,1.1484,0.8575,0.069,gapfilled,TabPFN,BASE+bodyweight,2020,2
8-30,23,-2.977,27.959,23.985,2.1754,0.865,-0.337,gapfilled,TabPFN,BASE+bodyweight,2020,2
31-90,60,-1.74,25.661,20.361,1.7739,0.8448,-0.07,gapfilled,TabPFN,BASE+bodyweight,2020,2
91-180,90,-0.63,23.256,14.246,1.1878,0.8897,-0.152,gapfilled,TabPFN,BASE+bodyweight,2020,2
181-270,90,-0.956,19.67,13.703,0.9889,0.8436,-0.112,gapfilled,TabPFN,BASE+bodyweight,2020,2
271-365,95,-0.358,20.991,11.615,0.7343,0.8096,-0.077,gapfilled,TabPFN,BASE+bodyweight,2020,2
1-7,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2020,2
8-30,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2020,2
31-90,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2020,2
91-180,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2020,2
181-270,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2020,2
271-365,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2020,2
1-7,7,-0.528,30.237,18.488,1.1242,0.8395,0.719,gapfilled,TabICLv2,BASE+bodyweight,2020,2
8-30,23,-3.177,28.656,24.786,2.2481,0.8939,-0.378,gapfilled,TabICLv2,BASE+bodyweight,2020,2
31-90,60,-1.536,24.686,19.0,1.6553,0.7883,-0.027,gapfilled,TabICLv2,BASE+bodyweight,2020,2
91-180,90,-0.751,24.109,15.462,1.2892,0.9656,-0.129,gapfilled,TabICLv2,BASE+bodyweight,2020,2
181-270,90,-1.209,20.907,15.655,1.1298,0.9638,0.033,gapfilled,TabICLv2,BASE+bodyweight,2020,2
271-365,95,-0.44,21.614,12.328,0.7794,0.8593,-0.052,gapfilled,TabICLv2,BASE+bodyweight,2020,2
1-7,0,,,,,,,observed,TabPFN,BASE+ALL,2020,2
8-30,0,,,,,,,observed,TabPFN,BASE+ALL,2020,2
31-90,0,,,,,,,observed,TabPFN,BASE+ALL,2020,2
91-180,0,,,,,,,observed,TabPFN,BASE+ALL,2020,2
181-270,0,,,,,,,observed,TabPFN,BASE+ALL,2020,2
271-365,0,,,,,,,observed,TabPFN,BASE+ALL,2020,2
1-7,7,-0.579,30.743,18.809,1.1437,0.854,0.072,gapfilled,TabPFN,BASE+ALL,2020,2
8-30,23,-2.883,27.626,23.594,2.1399,0.8509,-0.32,gapfilled,TabPFN,BASE+ALL,2020,2
31-90,60,-1.62,25.089,19.402,1.6903,0.805,-0.213,gapfilled,TabPFN,BASE+ALL,2020,2
91-180,90,-0.635,23.294,14.135,1.1785,0.8828,-0.166,gapfilled,TabPFN,BASE+ALL,2020,2
181-270,90,-0.878,19.273,13.187,0.9517,0.8119,-0.118,gapfilled,TabPFN,BASE+ALL,2020,2
271-365,95,-0.351,20.935,11.54,0.7296,0.8044,-0.079,gapfilled,TabPFN,BASE+ALL,2020,2
1-7,0,,,,,,,observed,TabICLv2,BASE+ALL,2020,2
8-30,0,,,,,,,observed,TabICLv2,BASE+ALL,2020,2
31-90,0,,,,,,,observed,TabICLv2,BASE+ALL,2020,2
91-180,0,,,,,,,observed,TabICLv2,BASE+ALL,2020,2
181-270,0,,,,,,,observed,TabICLv2,BASE+ALL,2020,2
271-365,0,,,,,,,observed,TabICLv2,BASE+ALL,2020,2
1-7,7,-0.68,31.707,20.464,1.2444,0.9292,0.675,gapfilled,TabICLv2,BASE+ALL,2020,2
8-30,23,-3.295,29.055,25.209,2.2864,0.9091,-0.357,gapfilled,TabICLv2,BASE+ALL,2020,2
31-90,60,-1.604,25.015,19.56,1.7041,0.8115,0.006,gapfilled,TabICLv2,BASE+ALL,2020,2
91-180,90,-0.77,24.239,15.745,1.3127,0.9833,-0.063,gapfilled,TabICLv2,BASE+ALL,2020,2
181-270,90,-1.023,20.008,14.503,1.0467,0.8929,0.048,gapfilled,TabICLv2,BASE+ALL,2020,2
271-365,95,-0.45,21.687,12.569,0.7946,0.8761,-0.049,gapfilled,TabICLv2,BASE+ALL,2020,2
1-7,4,-0.225,8.342,6.304,0.5601,0.7111,-0.743,observed,TabPFN,BASE,2020,4
8-30,21,-0.004,14.766,8.978,0.7103,0.7825,-0.045,observed,TabPFN,BASE,2020,4
31-90,37,-0.076,45.564,26.227,0.9926,0.9043,0.6,observed,TabPFN,BASE,2020,4
91-180,42,0.1,19.88,14.863,0.8792,0.7077,0.397,observed,TabPFN,BASE,2020,4
181-270,79,0.033,80.503,45.003,0.8827,0.7385,0.368,observed,TabPFN,BASE,2020,4
271-365,80,0.073,96.093,35.512,0.9056,0.8232,0.495,observed,TabPFN,BASE,2020,4
1-7,7,-0.613,22.022,12.992,1.2076,0.6081,-0.507,gapfilled,TabPFN,BASE,2020,4
8-30,23,-0.055,24.671,8.594,0.7398,0.5835,-0.176,gapfilled,TabPFN,BASE,2020,4
31-90,60,-0.275,35.661,20.721,1.1088,0.7572,0.205,gapfilled,TabPFN,BASE,2020,4
91-180,90,0.008,20.39,14.184,1.031,0.5654,0.585,gapfilled,TabPFN,BASE,2020,4
181-270,90,0.056,60.2,34.114,0.716,0.5643,0.535,gapfilled,TabPFN,BASE,2020,4
271-365,95,0.144,62.99,26.289,0.8744,0.7274,0.655,gapfilled,TabPFN,BASE,2020,4
1-7,4,0.008,7.507,6.0,0.5331,0.6768,0.652,observed,TabICLv2,BASE,2020,4
8-30,21,-0.051,15.112,8.995,0.7117,0.784,-0.131,observed,TabICLv2,BASE,2020,4
31-90,37,-0.127,46.618,26.734,1.0118,0.9218,0.447,observed,TabICLv2,BASE,2020,4
