Datetime,RF_tuned,XGB_tuned,LightGBM_tuned,SARIMAX,Ensemble_4model_tuned,anchor_year
2019-01-07,19.359600256290793,16.94285011291504,18.050926823348668,23.17896794721121,19.383086284941427,2018
2019-01-08,15.877299024497647,15.601749420166016,12.189758393215778,16.942073844342136,15.152720170555394,2018
2019-01-09,13.938781319196034,14.288363456726074,12.830811893931351,14.339859076089969,13.849453936485855,2018
2019-01-10,13.179103594867785,13.657252311706543,12.156085927696445,16.039029165842344,13.757867750028279,2018
2019-01-11,12.535385458424502,13.585755348205566,14.519472926787426,18.133377644794535,14.693497844553008,2018
2019-01-12,18.981791461964235,17.529226303100586,23.146469176244455,24.12747320959185,20.946240037725282,2018
2019-01-13,24.680277072556276,21.82744598388672,26.870510576749133,28.913835027764648,25.573017165239197,2018
2019-01-14,17.735582541674354,15.079298973083496,19.202692613517545,21.629851026231584,18.411856288626744,2018
2019-01-15,15.443908483490574,13.397978782653809,12.361760044402441,19.723900840013705,15.231887037640133,2018
2019-01-16,17.16465059898136,13.801929473876953,13.019213051736948,21.881347329244466,16.46678511345993,2018
2019-01-17,14.873512415958395,13.22577953338623,12.334224397657866,15.942292352669604,14.093952174918025,2018
2019-01-18,20.206125805185753,19.34432029724121,23.26525070500107,18.202572133416233,20.254567235211063,2018
2019-01-19,15.579256730828613,15.494776725769043,14.13702552568575,15.226735070881306,15.109448513291177,2018
2019-01-20,13.57956007845755,12.907305717468262,8.247807683045878,15.106187264192538,12.460215185791057,2018
2019-01-21,14.336295750534779,12.87182331085205,12.817662862748726,17.199097616585178,14.306219885180184,2018
2019-01-22,13.954016835345918,12.243325233459473,9.20232205769106,19.42866761358294,13.707082935019848,2018
2019-01-23,12.714539534716256,10.962187767028809,9.996694553867115,16.10488291966262,12.4445761938187,2018
2019-01-24,12.949844309270555,10.8345365524292,9.863373871001544,20.68487999605494,13.583158682189058,2018
2019-01-25,15.399919740644378,12.746782302856445,7.830562031729819,23.07016535419601,14.761857357356664,2018
2019-01-26,24.341958527951668,21.7006893157959,17.21201968596365,26.516547048707018,22.44280364460456,2018
2019-01-27,22.184209874092094,19.196807861328125,17.44536108600262,23.615280807762975,20.61041490729645,2018
2019-01-28,16.25604540441099,13.487942695617676,11.892507845230233,17.1563067606912,14.698200676487525,2018
2019-01-29,14.98097485273996,13.236177444458008,8.277238759312864,18.915920484181353,13.852577885173048,2018
2019-01-30,16.59071741474666,13.498966217041016,10.964009893030056,15.676474132274176,14.182541914272978,2018
2019-01-31,16.103734884797117,14.003630638122559,10.462392883388945,16.943736804956476,14.378373802816274,2018
2019-02-01,16.754910183439453,15.196586608886719,9.72110774365214,18.59800035445674,15.067651222608763,2018
2019-02-02,14.857582110098667,12.855534553527832,9.048275933448254,14.776886836008732,12.884569858270872,2018
2019-02-03,13.951591276298716,12.285164833068848,7.54819991451472,16.07162602100919,12.464145511222867,2018
2019-02-04,14.321576184960337,11.840423583984375,9.152217323465237,22.931234366432754,14.561362864710675,2018
2019-02-05,16.700045155235046,11.492345809936523,9.434669679389808,20.768829799578064,14.59897261103486,2018
2019-02-06,14.424161053308257,10.865056991577148,7.76853424611008,18.965009384513955,13.00569041887736,2018
2019-02-07,21.823285518833817,16.031415939331055,14.120096781048778,24.522409794741684,19.124302008488833,2018
2019-02-08,32.65458464769353,35.712974548339844,35.05143621687139,29.12732023747459,33.136578912594835,2018
2019-02-09,22.163247583169213,20.207199096679688,11.235153424625006,25.520857081162365,19.781614296409067,2018
2019-02-10,27.015687721267806,24.430952072143555,13.468675400643582,22.65257621266157,21.891972851679128,2018
2019-02-11,18.022541685060027,17.344345092773438,10.176812437996434,21.915785690659394,16.864871226622324,2018
2019-02-12,17.17461813810083,15.655352592468262,9.742879740594459,22.187334617931338,16.190046272273722,2018
2019-02-13,17.30372458991774,14.298319816589355,10.723076156932953,21.895027119110182,16.055036920637555,2018
2019-02-14,16.086310712719587,13.888402938842773,10.23938624614705,18.674927122619547,14.722256755082238,2018
2019-02-15,15.740936490042497,13.671287536621094,10.472647352896564,20.956852428787684,15.21043095208696,2018
2019-02-16,15.44580745715047,13.440506935119629,13.908625696922654,26.412587738223593,17.30188195685409,2018
2019-02-17,18.208123782525334,16.419330596923828,13.128905861483284,27.620840694261084,18.844300233798382,2018
