ssp,gcm,realization,tower,year,multiplier,model,annual_mean
ssp245,MPI-ESM1-2-LR,2,4,2028,3.0,Ensemble_MASEweighted,48.968205235821706
ssp245,MPI-ESM1-2-LR,2,4,2029,1.0,RF,29.3688014614217
ssp245,MPI-ESM1-2-LR,2,4,2029,1.0,XGB,27.616015233079047
ssp245,MPI-ESM1-2-LR,2,4,2029,1.0,LightGBM,29.45884080233296
ssp245,MPI-ESM1-2-LR,2,4,2029,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2029,1.0,Ensemble_unweighted,27.599825777488288
ssp245,MPI-ESM1-2-LR,2,4,2029,1.0,Ensemble_MASEweighted,27.633439150962992
ssp245,MPI-ESM1-2-LR,2,4,2029,2.0,RF,42.436093812695376
ssp245,MPI-ESM1-2-LR,2,4,2029,2.0,XGB,38.93816057492609
ssp245,MPI-ESM1-2-LR,2,4,2029,2.0,LightGBM,39.800572345515384
ssp245,MPI-ESM1-2-LR,2,4,2029,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2029,2.0,Ensemble_unweighted,41.30665043827617
ssp245,MPI-ESM1-2-LR,2,4,2029,2.0,Ensemble_MASEweighted,41.2467973333754
ssp245,MPI-ESM1-2-LR,2,4,2029,3.0,RF,45.94182545410162
ssp245,MPI-ESM1-2-LR,2,4,2029,3.0,XGB,42.1774781292432
ssp245,MPI-ESM1-2-LR,2,4,2029,3.0,LightGBM,43.544731984514414
ssp245,MPI-ESM1-2-LR,2,4,2029,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2029,3.0,Ensemble_unweighted,48.95298499866887
ssp245,MPI-ESM1-2-LR,2,4,2029,3.0,Ensemble_MASEweighted,48.74491714991241
ssp245,MPI-ESM1-2-LR,2,4,2030,1.0,RF,29.864492331180486
ssp245,MPI-ESM1-2-LR,2,4,2030,1.0,XGB,28.032153269362777
ssp245,MPI-ESM1-2-LR,2,4,2030,1.0,LightGBM,29.775804997299108
ssp245,MPI-ESM1-2-LR,2,4,2030,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2030,1.0,Ensemble_unweighted,27.907024052740454
ssp245,MPI-ESM1-2-LR,2,4,2030,1.0,Ensemble_MASEweighted,27.943302766006557
ssp245,MPI-ESM1-2-LR,2,4,2030,2.0,RF,42.931833092912235
ssp245,MPI-ESM1-2-LR,2,4,2030,2.0,XGB,39.33474505568204
ssp245,MPI-ESM1-2-LR,2,4,2030,2.0,LightGBM,40.12693673748799
ssp245,MPI-ESM1-2-LR,2,4,2030,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2030,2.0,Ensemble_unweighted,41.61132247651252
ssp245,MPI-ESM1-2-LR,2,4,2030,2.0,Ensemble_MASEweighted,41.55402272841679
ssp245,MPI-ESM1-2-LR,2,4,2030,3.0,RF,46.48210619537733
ssp245,MPI-ESM1-2-LR,2,4,2030,3.0,XGB,42.553218756636525
ssp245,MPI-ESM1-2-LR,2,4,2030,3.0,LightGBM,43.86837045440857
ssp245,MPI-ESM1-2-LR,2,4,2030,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2030,3.0,Ensemble_unweighted,49.26289995830966
ssp245,MPI-ESM1-2-LR,2,4,2030,3.0,Ensemble_MASEweighted,49.05694228020819
ssp245,MPI-ESM1-2-LR,2,4,2031,1.0,RF,29.873344868149484
ssp245,MPI-ESM1-2-LR,2,4,2031,1.0,XGB,28.02522792685522
ssp245,MPI-ESM1-2-LR,2,4,2031,1.0,LightGBM,29.70483431751375
ssp245,MPI-ESM1-2-LR,2,4,2031,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2031,1.0,Ensemble_unweighted,27.88976318140947
ssp245,MPI-ESM1-2-LR,2,4,2031,1.0,Ensemble_MASEweighted,27.925513686380615
ssp245,MPI-ESM1-2-LR,2,4,2031,2.0,RF,42.92183414846879
ssp245,MPI-ESM1-2-LR,2,4,2031,2.0,XGB,39.32950995850236
ssp245,MPI-ESM1-2-LR,2,4,2031,2.0,LightGBM,40.025535457381565
ssp245,MPI-ESM1-2-LR,2,4,2031,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2031,2.0,Ensemble_unweighted,41.58216364608014
ssp245,MPI-ESM1-2-LR,2,4,2031,2.0,Ensemble_MASEweighted,41.524275549523345
ssp245,MPI-ESM1-2-LR,2,4,2031,3.0,RF,46.44352520800798
ssp245,MPI-ESM1-2-LR,2,4,2031,3.0,XGB,42.535719258817906
ssp245,MPI-ESM1-2-LR,2,4,2031,3.0,LightGBM,43.7868476578128
ssp245,MPI-ESM1-2-LR,2,4,2031,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2031,3.0,Ensemble_unweighted,49.22849913786372
ssp245,MPI-ESM1-2-LR,2,4,2031,3.0,Ensemble_MASEweighted,49.02212532116669
ssp245,MPI-ESM1-2-LR,2,4,2032,1.0,RF,29.847191373364783
ssp245,MPI-ESM1-2-LR,2,4,2032,1.0,XGB,28.155452286707213
ssp245,MPI-ESM1-2-LR,2,4,2032,1.0,LightGBM,29.820216189383302
ssp245,MPI-ESM1-2-LR,2,4,2032,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2032,1.0,Ensemble_unweighted,27.94462636564369
ssp245,MPI-ESM1-2-LR,2,4,2032,1.0,Ensemble_MASEweighted,27.98231903916513
ssp245,MPI-ESM1-2-LR,2,4,2032,2.0,RF,42.894543671487995
ssp245,MPI-ESM1-2-LR,2,4,2032,2.0,XGB,39.43222310837001
ssp245,MPI-ESM1-2-LR,2,4,2032,2.0,LightGBM,40.10075075647001
ssp245,MPI-ESM1-2-LR,2,4,2032,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2032,2.0,Ensemble_unweighted,41.61982313907396
ssp245,MPI-ESM1-2-LR,2,4,2032,2.0,Ensemble_MASEweighted,41.56341077133343
ssp245,MPI-ESM1-2-LR,2,4,2032,3.0,RF,46.38856103701024
ssp245,MPI-ESM1-2-LR,2,4,2032,3.0,XGB,42.648286218512546
ssp245,MPI-ESM1-2-LR,2,4,2032,3.0,LightGBM,43.84100863469838
ssp245,MPI-ESM1-2-LR,2,4,2032,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2032,3.0,Ensemble_unweighted,49.256440079259356
ssp245,MPI-ESM1-2-LR,2,4,2032,3.0,Ensemble_MASEweighted,49.051656385352494
ssp245,MPI-ESM1-2-LR,2,4,2033,1.0,RF,29.71842555507609
ssp245,MPI-ESM1-2-LR,2,4,2033,1.0,XGB,27.930984201823197
ssp245,MPI-ESM1-2-LR,2,4,2033,1.0,LightGBM,29.666259383340076
ssp245,MPI-ESM1-2-LR,2,4,2033,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2033,1.0,Ensemble_unweighted,27.817828688339695
ssp245,MPI-ESM1-2-LR,2,4,2033,1.0,Ensemble_MASEweighted,27.85341011360481
ssp245,MPI-ESM1-2-LR,2,4,2033,2.0,RF,43.0505982447134
ssp245,MPI-ESM1-2-LR,2,4,2033,2.0,XGB,39.240585267053895
ssp245,MPI-ESM1-2-LR,2,4,2033,2.0,LightGBM,39.999842847989484
ssp245,MPI-ESM1-2-LR,2,4,2033,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2033,2.0,Ensemble_unweighted,41.58570034493115
ssp245,MPI-ESM1-2-LR,2,4,2033,2.0,Ensemble_MASEweighted,41.52618050839536
ssp245,MPI-ESM1-2-LR,2,4,2033,3.0,RF,46.58500166247696
ssp245,MPI-ESM1-2-LR,2,4,2033,3.0,XGB,42.457277075885095
ssp245,MPI-ESM1-2-LR,2,4,2033,3.0,LightGBM,43.760365942286725
ssp245,MPI-ESM1-2-LR,2,4,2033,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2033,3.0,Ensemble_unweighted,49.237637276866245
ssp245,MPI-ESM1-2-LR,2,4,2033,3.0,Ensemble_MASEweighted,49.02964573674297
ssp245,MPI-ESM1-2-LR,2,4,2034,1.0,RF,29.4686818390366
ssp245,MPI-ESM1-2-LR,2,4,2034,1.0,XGB,27.885614067234407
ssp245,MPI-ESM1-2-LR,2,4,2034,1.0,LightGBM,29.61675958107907
ssp245,MPI-ESM1-2-LR,2,4,2034,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2034,1.0,Ensemble_unweighted,27.731675275117375
ssp245,MPI-ESM1-2-LR,2,4,2034,1.0,Ensemble_MASEweighted,27.767970726428125
ssp245,MPI-ESM1-2-LR,2,4,2034,2.0,RF,42.58655570585008
ssp245,MPI-ESM1-2-LR,2,4,2034,2.0,XGB,39.17461381285158
ssp245,MPI-ESM1-2-LR,2,4,2034,2.0,LightGBM,39.928547668096286
ssp245,MPI-ESM1-2-LR,2,4,2034,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2034,2.0,Ensemble_unweighted,41.43537305169144
ssp245,MPI-ESM1-2-LR,2,4,2034,2.0,Ensemble_MASEweighted,41.37745897683685
ssp245,MPI-ESM1-2-LR,2,4,2034,3.0,RF,46.09277754354529
ssp245,MPI-ESM1-2-LR,2,4,2034,3.0,XGB,42.391438833001544
ssp245,MPI-ESM1-2-LR,2,4,2034,3.0,LightGBM,43.67155368401617
ssp245,MPI-ESM1-2-LR,2,4,2034,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2034,3.0,Ensemble_unweighted,49.07591862184481
ssp245,MPI-ESM1-2-LR,2,4,2034,3.0,Ensemble_MASEweighted,48.86958782423183
ssp245,MPI-ESM1-2-LR,2,4,2035,1.0,RF,29.629460259646514
ssp245,MPI-ESM1-2-LR,2,4,2035,1.0,XGB,27.87153312866002
ssp245,MPI-ESM1-2-LR,2,4,2035,1.0,LightGBM,29.684374452548894
ssp245,MPI-ESM1-2-LR,2,4,2035,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2035,1.0,Ensemble_unweighted,27.785253363493716
ssp245,MPI-ESM1-2-LR,2,4,2035,1.0,Ensemble_MASEweighted,27.8209301244965
ssp245,MPI-ESM1-2-LR,2,4,2035,2.0,RF,42.682207151165
ssp245,MPI-ESM1-2-LR,2,4,2035,2.0,XGB,39.165273226123965
ssp245,MPI-ESM1-2-LR,2,4,2035,2.0,LightGBM,40.01639285068006
ssp245,MPI-ESM1-2-LR,2,4,2035,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2035,2.0,Ensemble_unweighted,41.47891206198421
ssp245,MPI-ESM1-2-LR,2,4,2035,2.0,Ensemble_MASEweighted,41.42090315684326
ssp245,MPI-ESM1-2-LR,2,4,2035,3.0,RF,46.19552982029705
ssp245,MPI-ESM1-2-LR,2,4,2035,3.0,XGB,42.38969417336869
ssp245,MPI-ESM1-2-LR,2,4,2035,3.0,LightGBM,43.74431447639825
ssp245,MPI-ESM1-2-LR,2,4,2035,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2035,3.0,Ensemble_unweighted,49.119360724220044
ssp245,MPI-ESM1-2-LR,2,4,2035,3.0,Ensemble_MASEweighted,48.912871255141745
ssp245,MPI-ESM1-2-LR,2,4,2036,1.0,RF,29.918856496940144
ssp245,MPI-ESM1-2-LR,2,4,2036,1.0,XGB,28.142782143370745
ssp245,MPI-ESM1-2-LR,2,4,2036,1.0,LightGBM,29.85605808002263
ssp245,MPI-ESM1-2-LR,2,4,2036,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2036,1.0,Ensemble_unweighted,27.968335583363235
ssp245,MPI-ESM1-2-LR,2,4,2036,1.0,Ensemble_MASEweighted,28.005731498647478
ssp245,MPI-ESM1-2-LR,2,4,2036,2.0,RF,42.93555028655761
ssp245,MPI-ESM1-2-LR,2,4,2036,2.0,XGB,39.4498586184358
ssp245,MPI-ESM1-2-LR,2,4,2036,2.0,LightGBM,40.161352336087184
ssp245,MPI-ESM1-2-LR,2,4,2036,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2036,2.0,Ensemble_unweighted,41.649634065262106
ssp245,MPI-ESM1-2-LR,2,4,2036,2.0,Ensemble_MASEweighted,41.59350178325941
ssp245,MPI-ESM1-2-LR,2,4,2036,3.0,RF,46.477947313388825
ssp245,MPI-ESM1-2-LR,2,4,2036,3.0,XGB,42.65374082539179
ssp245,MPI-ESM1-2-LR,2,4,2036,3.0,LightGBM,43.9160477484759
ssp245,MPI-ESM1-2-LR,2,4,2036,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2036,3.0,Ensemble_unweighted,49.29891007851818
ssp245,MPI-ESM1-2-LR,2,4,2036,3.0,Ensemble_MASEweighted,49.0941174163816
ssp245,MPI-ESM1-2-LR,2,4,2037,1.0,RF,29.38483406933842
ssp245,MPI-ESM1-2-LR,2,4,2037,1.0,XGB,27.694682541938676
ssp245,MPI-ESM1-2-LR,2,4,2037,1.0,LightGBM,29.45092843487844
ssp245,MPI-ESM1-2-LR,2,4,2037,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2037,1.0,Ensemble_unweighted,27.62152266481874
ssp245,MPI-ESM1-2-LR,2,4,2037,1.0,Ensemble_MASEweighted,27.655672720653875
ssp245,MPI-ESM1-2-LR,2,4,2037,2.0,RF,42.4942475099701
ssp245,MPI-ESM1-2-LR,2,4,2037,2.0,XGB,38.971389642480304
ssp245,MPI-ESM1-2-LR,2,4,2037,2.0,LightGBM,39.77162489305905
ssp245,MPI-ESM1-2-LR,2,4,2037,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2037,2.0,Ensemble_unweighted,41.322259266369315
ssp245,MPI-ESM1-2-LR,2,4,2037,2.0,Ensemble_MASEweighted,41.262194542438515
ssp245,MPI-ESM1-2-LR,2,4,2037,3.0,RF,46.0529499072242
ssp245,MPI-ESM1-2-LR,2,4,2037,3.0,XGB,42.17792992787818
ssp245,MPI-ESM1-2-LR,2,4,2037,3.0,LightGBM,43.52867603555587
ssp245,MPI-ESM1-2-LR,2,4,2037,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2037,3.0,Ensemble_unweighted,48.97686507436862
ssp245,MPI-ESM1-2-LR,2,4,2037,3.0,Ensemble_MASEweighted,48.7680855729992
ssp245,MPI-ESM1-2-LR,2,4,2038,1.0,RF,29.777366157144925
ssp245,MPI-ESM1-2-LR,2,4,2038,1.0,XGB,27.993302076156827
ssp245,MPI-ESM1-2-LR,2,4,2038,1.0,LightGBM,29.743345367920945
ssp245,MPI-ESM1-2-LR,2,4,2038,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2038,1.0,Ensemble_unweighted,27.867414803585536
ssp245,MPI-ESM1-2-LR,2,4,2038,1.0,Ensemble_MASEweighted,27.90365585402516
ssp245,MPI-ESM1-2-LR,2,4,2038,2.0,RF,42.73021007462042
ssp245,MPI-ESM1-2-LR,2,4,2038,2.0,XGB,39.31651655745833
ssp245,MPI-ESM1-2-LR,2,4,2038,2.0,LightGBM,40.04383957476008
ssp245,MPI-ESM1-2-LR,2,4,2038,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2038,2.0,Ensemble_unweighted,41.53558530670166
ssp245,MPI-ESM1-2-LR,2,4,2038,2.0,Ensemble_MASEweighted,41.47876443377286
ssp245,MPI-ESM1-2-LR,2,4,2038,3.0,RF,46.26157708153699
ssp245,MPI-ESM1-2-LR,2,4,2038,3.0,XGB,42.51781754428393
ssp245,MPI-ESM1-2-LR,2,4,2038,3.0,LightGBM,43.78459409237505
ssp245,MPI-ESM1-2-LR,2,4,2038,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2038,3.0,Ensemble_unweighted,49.17797328625305
ssp245,MPI-ESM1-2-LR,2,4,2038,3.0,Ensemble_MASEweighted,48.97244914385927
ssp245,MPI-ESM1-2-LR,2,4,2039,1.0,RF,29.431320070944075
ssp245,MPI-ESM1-2-LR,2,4,2039,1.0,XGB,27.60901193488134
ssp245,MPI-ESM1-2-LR,2,4,2039,1.0,LightGBM,29.40217132420092
ssp245,MPI-ESM1-2-LR,2,4,2039,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2039,1.0,Ensemble_unweighted,27.599537235786446
ssp245,MPI-ESM1-2-LR,2,4,2039,1.0,Ensemble_MASEweighted,27.632406557379866
ssp245,MPI-ESM1-2-LR,2,4,2039,2.0,RF,42.5027535690341
ssp245,MPI-ESM1-2-LR,2,4,2039,2.0,XGB,38.92686344303497
ssp245,MPI-ESM1-2-LR,2,4,2039,2.0,LightGBM,39.74066493211583
ssp245,MPI-ESM1-2-LR,2,4,2039,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2039,2.0,Ensemble_unweighted,41.305514241038175
ssp245,MPI-ESM1-2-LR,2,4,2039,2.0,Ensemble_MASEweighted,41.244838083236075
ssp245,MPI-ESM1-2-LR,2,4,2039,3.0,RF,45.98789866696177
ssp245,MPI-ESM1-2-LR,2,4,2039,3.0,XGB,42.14766216539357
ssp245,MPI-ESM1-2-LR,2,4,2039,3.0,LightGBM,43.48828940434136
ssp245,MPI-ESM1-2-LR,2,4,2039,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2039,3.0,Ensemble_unweighted,48.94293866587823
ssp245,MPI-ESM1-2-LR,2,4,2039,3.0,Ensemble_MASEweighted,48.73402479004903
ssp245,MPI-ESM1-2-LR,2,4,2040,1.0,RF,29.599289204928688
ssp245,MPI-ESM1-2-LR,2,4,2040,1.0,XGB,27.848952630448014
ssp245,MPI-ESM1-2-LR,2,4,2040,1.0,LightGBM,29.6353943761726
ssp245,MPI-ESM1-2-LR,2,4,2040,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2040,1.0,Ensemble_unweighted,27.759820456167187
ssp245,MPI-ESM1-2-LR,2,4,2040,1.0,Ensemble_MASEweighted,27.795183010213275
ssp245,MPI-ESM1-2-LR,2,4,2040,2.0,RF,42.691252633456706
ssp245,MPI-ESM1-2-LR,2,4,2040,2.0,XGB,39.15480478887689
ssp245,MPI-ESM1-2-LR,2,4,2040,2.0,LightGBM,39.962010437162576
ssp245,MPI-ESM1-2-LR,2,4,2040,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2040,2.0,Ensemble_unweighted,41.464960719866
ssp245,MPI-ESM1-2-LR,2,4,2040,2.0,Ensemble_MASEweighted,41.406490274753295
ssp245,MPI-ESM1-2-LR,2,4,2040,3.0,RF,46.23792490595246
ssp245,MPI-ESM1-2-LR,2,4,2040,3.0,XGB,42.3762328082568
ssp245,MPI-ESM1-2-LR,2,4,2040,3.0,LightGBM,43.714669006432345
ssp245,MPI-ESM1-2-LR,2,4,2040,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2040,3.0,Ensemble_unweighted,49.11918278686445
ssp245,MPI-ESM1-2-LR,2,4,2040,3.0,Ensemble_MASEweighted,48.91216614813014
ssp245,MPI-ESM1-2-LR,2,4,2041,1.0,RF,29.61167106780413
ssp245,MPI-ESM1-2-LR,2,4,2041,1.0,XGB,27.855527984932678
ssp245,MPI-ESM1-2-LR,2,4,2041,1.0,LightGBM,29.624829929938755
ssp245,MPI-ESM1-2-LR,2,4,2041,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2041,1.0,Ensemble_unweighted,27.76191864894875
ssp245,MPI-ESM1-2-LR,2,4,2041,1.0,Ensemble_MASEweighted,27.79720585575925
ssp245,MPI-ESM1-2-LR,2,4,2041,2.0,RF,42.86950726369052
ssp245,MPI-ESM1-2-LR,2,4,2041,2.0,XGB,39.156702697440366
ssp245,MPI-ESM1-2-LR,2,4,2041,2.0,LightGBM,39.93936725643631
ssp245,MPI-ESM1-2-LR,2,4,2041,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2041,2.0,Ensemble_unweighted,41.504338059383755
ssp245,MPI-ESM1-2-LR,2,4,2041,2.0,Ensemble_MASEweighted,41.44475448603954
ssp245,MPI-ESM1-2-LR,2,4,2041,3.0,RF,46.417644927107304
ssp245,MPI-ESM1-2-LR,2,4,2041,3.0,XGB,42.37979286664153
ssp245,MPI-ESM1-2-LR,2,4,2041,3.0,LightGBM,43.65834338074726
ssp245,MPI-ESM1-2-LR,2,4,2041,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2041,3.0,Ensemble_unweighted,49.15092140032807
ssp245,MPI-ESM1-2-LR,2,4,2041,3.0,Ensemble_MASEweighted,48.94259856487415
ssp245,MPI-ESM1-2-LR,2,4,2042,1.0,RF,29.86311767724103
ssp245,MPI-ESM1-2-LR,2,4,2042,1.0,XGB,28.052860755136567
ssp245,MPI-ESM1-2-LR,2,4,2042,1.0,LightGBM,29.754646067543916
ssp245,MPI-ESM1-2-LR,2,4,2042,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2042,1.0,Ensemble_unweighted,27.90656752826024
ssp245,MPI-ESM1-2-LR,2,4,2042,1.0,Ensemble_MASEweighted,27.94290599471379
ssp245,MPI-ESM1-2-LR,2,4,2042,2.0,RF,42.96885660361653
ssp245,MPI-ESM1-2-LR,2,4,2042,2.0,XGB,39.3513279104886
ssp245,MPI-ESM1-2-LR,2,4,2042,2.0,LightGBM,40.095337241759196
ssp245,MPI-ESM1-2-LR,2,4,2042,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2042,2.0,Ensemble_unweighted,41.61682419395804
ssp245,MPI-ESM1-2-LR,2,4,2042,2.0,Ensemble_MASEweighted,41.55927275074769
ssp245,MPI-ESM1-2-LR,2,4,2042,3.0,RF,46.42874591903341
ssp245,MPI-ESM1-2-LR,2,4,2042,3.0,XGB,42.559811144005764
ssp245,MPI-ESM1-2-LR,2,4,2042,3.0,LightGBM,43.85419991530058
ssp245,MPI-ESM1-2-LR,2,4,2042,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2042,3.0,Ensemble_unweighted,49.247665351289
ssp245,MPI-ESM1-2-LR,2,4,2042,3.0,Ensemble_MASEweighted,49.04197831181261
ssp245,MPI-ESM1-2-LR,2,4,2043,1.0,RF,29.78608671918662
ssp245,MPI-ESM1-2-LR,2,4,2043,1.0,XGB,28.042763781874147
ssp245,MPI-ESM1-2-LR,2,4,2043,1.0,LightGBM,29.697304365573512
ssp245,MPI-ESM1-2-LR,2,4,2043,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2043,1.0,Ensemble_unweighted,27.87045011993843
ssp245,MPI-ESM1-2-LR,2,4,2043,1.0,Ensemble_MASEweighted,27.90679345076526
ssp245,MPI-ESM1-2-LR,2,4,2043,2.0,RF,42.92816369162704
ssp245,MPI-ESM1-2-LR,2,4,2043,2.0,XGB,39.31835075927107
ssp245,MPI-ESM1-2-LR,2,4,2043,2.0,LightGBM,40.06166048617358
ssp245,MPI-ESM1-2-LR,2,4,2043,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2043,2.0,Ensemble_unweighted,41.58998748925988
ssp245,MPI-ESM1-2-LR,2,4,2043,2.0,Ensemble_MASEweighted,41.532182120153735
ssp245,MPI-ESM1-2-LR,2,4,2043,3.0,RF,46.43690090979712
ssp245,MPI-ESM1-2-LR,2,4,2043,3.0,XGB,42.556255558745505
ssp245,MPI-ESM1-2-LR,2,4,2043,3.0,LightGBM,43.830802157172684
ssp245,MPI-ESM1-2-LR,2,4,2043,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2043,3.0,Ensemble_unweighted,49.24296576313289
ssp245,MPI-ESM1-2-LR,2,4,2043,3.0,Ensemble_MASEweighted,49.037064452761705
ssp245,MPI-ESM1-2-LR,2,4,2044,1.0,RF,29.3829702816725
ssp245,MPI-ESM1-2-LR,2,4,2044,1.0,XGB,27.689172957694694
ssp245,MPI-ESM1-2-LR,2,4,2044,1.0,LightGBM,29.41330923203944
ssp245,MPI-ESM1-2-LR,2,4,2044,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2044,1.0,Ensemble_unweighted,27.61027452113152
ssp245,MPI-ESM1-2-LR,2,4,2044,1.0,Ensemble_MASEweighted,27.644165476601
ssp245,MPI-ESM1-2-LR,2,4,2044,2.0,RF,42.44757818419668
ssp245,MPI-ESM1-2-LR,2,4,2044,2.0,XGB,39.011111788553734
ssp245,MPI-ESM1-2-LR,2,4,2044,2.0,LightGBM,39.73356278715026
ssp245,MPI-ESM1-2-LR,2,4,2044,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2044,2.0,Ensemble_unweighted,41.31100694496713
ssp245,MPI-ESM1-2-LR,2,4,2044,2.0,Ensemble_MASEweighted,41.25131768649172
ssp245,MPI-ESM1-2-LR,2,4,2044,3.0,RF,45.98854843199845
ssp245,MPI-ESM1-2-LR,2,4,2044,3.0,XGB,42.20547286386359
ssp245,MPI-ESM1-2-LR,2,4,2044,3.0,LightGBM,43.4599815439905
ssp245,MPI-ESM1-2-LR,2,4,2044,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2044,3.0,Ensemble_unweighted,48.95047681666719
ssp245,MPI-ESM1-2-LR,2,4,2044,3.0,Ensemble_MASEweighted,48.74188654439768
ssp245,MPI-ESM1-2-LR,2,4,2045,1.0,RF,29.818908520458173
ssp245,MPI-ESM1-2-LR,2,4,2045,1.0,XGB,27.968874842500032
ssp245,MPI-ESM1-2-LR,2,4,2045,1.0,LightGBM,29.74849632623591
ssp245,MPI-ESM1-2-LR,2,4,2045,1.0,SARIMAX,23.955645613119437
ssp245,MPI-ESM1-2-LR,2,4,2045,1.0,Ensemble_unweighted,27.87298132557839
ssp245,MPI-ESM1-2-LR,2,4,2045,1.0,Ensemble_MASEweighted,27.90881184559829
ssp245,MPI-ESM1-2-LR,2,4,2045,2.0,RF,42.84063721560522
ssp245,MPI-ESM1-2-LR,2,4,2045,2.0,XGB,39.28576282605733
ssp245,MPI-ESM1-2-LR,2,4,2045,2.0,LightGBM,40.112490575091115
ssp245,MPI-ESM1-2-LR,2,4,2045,2.0,SARIMAX,44.05177501996783
ssp245,MPI-ESM1-2-LR,2,4,2045,2.0,Ensemble_unweighted,41.57266640918037
ssp245,MPI-ESM1-2-LR,2,4,2045,2.0,Ensemble_MASEweighted,41.51537153793009
ssp245,MPI-ESM1-2-LR,2,4,2045,3.0,RF,46.37215253970108
ssp245,MPI-ESM1-2-LR,2,4,2045,3.0,XGB,42.50093410439687
ssp245,MPI-ESM1-2-LR,2,4,2045,3.0,LightGBM,43.84946694516336
ssp245,MPI-ESM1-2-LR,2,4,2045,3.0,SARIMAX,64.14790442681621
ssp245,MPI-ESM1-2-LR,2,4,2045,3.0,Ensemble_unweighted,49.21761450401938
ssp245,MPI-ESM1-2-LR,2,4,2045,3.0,Ensemble_MASEweighted,49.01171186084719
ssp245,MPI-ESM1-2-LR,2,4,2046,1.0,RF,29.897758129694257
