bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
1-7,0,,,,,,,observed,LSTM,BASE+mgmt,2019,4
8-30,8,-1.431,51.655,40.721,1.0648,1.0638,0.184,observed,LSTM,BASE+mgmt,2019,4
31-90,32,-0.128,23.804,18.447,0.843,0.8445,0.048,observed,LSTM,BASE+mgmt,2019,4
91-180,62,0.035,86.044,48.937,0.6436,0.6441,0.467,observed,LSTM,BASE+mgmt,2019,4
181-270,61,0.011,36.035,24.394,0.866,0.8671,0.406,observed,LSTM,BASE+mgmt,2019,4
271-365,66,-0.02,53.283,25.169,0.9518,0.9537,0.552,observed,LSTM,BASE+mgmt,2019,4
1-7,7,-7.435,5.748,5.175,2.5929,2.5527,-0.226,gapfilled,LSTM,BASE+mgmt,2019,4
8-30,23,-0.317,33.372,20.191,1.1161,1.1155,0.566,gapfilled,LSTM,BASE+mgmt,2019,4
31-90,60,-0.911,33.086,24.634,0.8521,0.8539,-0.068,gapfilled,LSTM,BASE+mgmt,2019,4
91-180,90,-0.114,51.298,35.242,0.5059,0.5064,0.534,gapfilled,LSTM,BASE+mgmt,2019,4
181-270,90,-0.077,39.015,26.946,0.7764,0.7778,0.436,gapfilled,LSTM,BASE+mgmt,2019,4
271-365,95,-0.718,31.377,22.911,0.8874,0.8896,0.333,gapfilled,LSTM,BASE+mgmt,2019,4
1-7,0,,,,,,,observed,TFT,BASE+mgmt,2019,9
8-30,0,,,,,,,observed,TFT,BASE+mgmt,2019,9
31-90,16,-0.302,22.916,17.207,1.0407,0.7566,-0.468,observed,TFT,BASE+mgmt,2019,9
91-180,81,-0.083,74.324,50.943,0.8979,0.8244,0.056,observed,TFT,BASE+mgmt,2019,9
181-270,49,-0.047,68.874,50.317,1.303,1.2802,0.306,observed,TFT,BASE+mgmt,2019,9
271-365,49,-0.145,122.32,69.345,0.9786,0.9232,-0.102,observed,TFT,BASE+mgmt,2019,9
1-7,7,-0.136,12.59,12.215,1.5813,0.7182,0.482,gapfilled,TFT,BASE+mgmt,2019,9
8-30,23,0.047,9.581,7.091,0.6576,0.3519,0.307,gapfilled,TFT,BASE+mgmt,2019,9
31-90,60,-0.375,33.141,19.007,0.9883,0.6736,-0.405,gapfilled,TFT,BASE+mgmt,2019,9
91-180,90,-0.107,55.925,41.006,0.8151,0.7231,0.138,gapfilled,TFT,BASE+mgmt,2019,9
181-270,90,0.077,59.161,46.074,1.0805,1.025,0.295,gapfilled,TFT,BASE+mgmt,2019,9
271-365,95,-0.16,67.357,42.548,0.9172,0.8014,-0.157,gapfilled,TFT,BASE+mgmt,2019,9
1-7,0,,,,,,,observed,DLinear,BASE+mgmt,2019,9
8-30,0,,,,,,,observed,DLinear,BASE+mgmt,2019,9
31-90,16,-4.123,45.456,37.691,2.2796,1.6572,-0.398,observed,DLinear,BASE+mgmt,2019,9
91-180,81,0.076,68.659,50.674,0.8932,0.8201,0.344,observed,DLinear,BASE+mgmt,2019,9
181-270,49,-0.037,68.524,50.865,1.3172,1.2941,0.355,observed,DLinear,BASE+mgmt,2019,9
271-365,49,-0.093,119.525,70.149,0.9899,0.9339,0.508,observed,DLinear,BASE+mgmt,2019,9
1-7,7,-5.577,30.3,28.032,3.6289,1.6483,0.351,gapfilled,DLinear,BASE+mgmt,2019,9
8-30,23,-6.397,26.69,20.028,1.8576,0.9939,-0.287,gapfilled,DLinear,BASE+mgmt,2019,9
31-90,60,-3.035,56.769,40.337,2.0973,1.4295,-0.391,gapfilled,DLinear,BASE+mgmt,2019,9
91-180,90,0.16,48.7,36.215,0.7198,0.6386,0.489,gapfilled,DLinear,BASE+mgmt,2019,9
181-270,90,0.222,54.31,42.666,1.0006,0.9492,0.631,gapfilled,DLinear,BASE+mgmt,2019,9
271-365,95,-0.049,64.033,46.203,0.996,0.8703,0.586,gapfilled,DLinear,BASE+mgmt,2019,9
1-7,0,,,,,,,observed,LSTM,BASE+mgmt,2019,9
8-30,0,,,,,,,observed,LSTM,BASE+mgmt,2019,9
31-90,16,-2.336,36.679,28.317,1.7127,1.2451,-0.425,observed,LSTM,BASE+mgmt,2019,9
91-180,81,-0.249,79.818,60.506,1.0665,0.9792,0.297,observed,LSTM,BASE+mgmt,2019,9
181-270,49,-0.601,85.167,69.09,1.7891,1.7578,0.066,observed,LSTM,BASE+mgmt,2019,9
271-365,49,-0.232,126.858,71.441,1.0082,0.9511,0.349,observed,LSTM,BASE+mgmt,2019,9
1-7,7,-1.001,16.712,12.766,1.6527,0.7507,0.504,gapfilled,LSTM,BASE+mgmt,2019,9
8-30,23,-2.756,19.02,15.575,1.4446,0.7729,-0.234,gapfilled,LSTM,BASE+mgmt,2019,9
31-90,60,-1.435,44.1,31.093,1.6167,1.1019,-0.184,gapfilled,LSTM,BASE+mgmt,2019,9
91-180,90,-0.499,65.071,47.881,0.9517,0.8443,0.399,gapfilled,LSTM,BASE+mgmt,2019,9
181-270,90,-0.44,73.898,62.295,1.4609,1.3859,0.052,gapfilled,LSTM,BASE+mgmt,2019,9
271-365,95,-0.147,66.969,42.86,0.9239,0.8073,0.402,gapfilled,LSTM,BASE+mgmt,2019,9
1-7,0,,,,,,,observed,TFT,BASE+bodyweight,2019,2
8-30,0,,,,,,,observed,TFT,BASE+bodyweight,2019,2
31-90,0,,,,,,,observed,TFT,BASE+bodyweight,2019,2
91-180,0,,,,,,,observed,TFT,BASE+bodyweight,2019,2
181-270,0,,,,,,,observed,TFT,BASE+bodyweight,2019,2
271-365,0,,,,,,,observed,TFT,BASE+bodyweight,2019,2
1-7,7,-0.906,45.34,37.815,1.3286,0.8385,0.952,gapfilled,TFT,BASE+bodyweight,2019,2
8-30,23,-1.045,27.302,20.986,1.474,0.9152,0.149,gapfilled,TFT,BASE+bodyweight,2019,2
31-90,60,-0.749,41.046,26.807,1.5396,0.8578,0.052,gapfilled,TFT,BASE+bodyweight,2019,2
91-180,90,-5.364,19.513,15.369,1.6581,1.3108,-0.261,gapfilled,TFT,BASE+bodyweight,2019,2
181-270,90,-1.306,34.16,25.497,1.5255,1.2917,-0.508,gapfilled,TFT,BASE+bodyweight,2019,2
271-365,95,-1.608,40.462,31.933,1.5698,1.2117,-0.203,gapfilled,TFT,BASE+bodyweight,2019,2
1-7,0,,,,,,,observed,DLinear,BASE+bodyweight,2019,2
8-30,0,,,,,,,observed,DLinear,BASE+bodyweight,2019,2
31-90,0,,,,,,,observed,DLinear,BASE+bodyweight,2019,2
91-180,0,,,,,,,observed,DLinear,BASE+bodyweight,2019,2
181-270,0,,,,,,,observed,DLinear,BASE+bodyweight,2019,2
271-365,0,,,,,,,observed,DLinear,BASE+bodyweight,2019,2
1-7,7,-0.455,39.619,26.308,0.9243,0.5834,-0.508,gapfilled,DLinear,BASE+bodyweight,2019,2
8-30,23,-0.227,21.146,16.261,1.142,0.7091,0.245,gapfilled,DLinear,BASE+bodyweight,2019,2
31-90,60,-1.325,47.327,29.667,1.7039,0.9494,-0.224,gapfilled,DLinear,BASE+bodyweight,2019,2
91-180,90,-11.204,27.021,21.826,2.3548,1.8616,-0.149,gapfilled,DLinear,BASE+bodyweight,2019,2
181-270,90,-1.089,32.512,27.052,1.6186,1.3705,-0.053,gapfilled,DLinear,BASE+bodyweight,2019,2
271-365,95,-1.143,36.68,30.358,1.4924,1.1519,-0.141,gapfilled,DLinear,BASE+bodyweight,2019,2
1-7,0,,,,,,,observed,LSTM,BASE+bodyweight,2019,2
8-30,0,,,,,,,observed,LSTM,BASE+bodyweight,2019,2
31-90,0,,,,,,,observed,LSTM,BASE+bodyweight,2019,2
91-180,0,,,,,,,observed,LSTM,BASE+bodyweight,2019,2
181-270,0,,,,,,,observed,LSTM,BASE+bodyweight,2019,2
271-365,0,,,,,,,observed,LSTM,BASE+bodyweight,2019,2
1-7,7,-0.996,46.406,35.472,1.2463,0.7866,0.565,gapfilled,LSTM,BASE+bodyweight,2019,2
8-30,23,-0.948,26.646,19.533,1.3719,0.8518,-0.284,gapfilled,LSTM,BASE+bodyweight,2019,2
31-90,60,-0.728,40.801,26.314,1.5113,0.8421,0.026,gapfilled,LSTM,BASE+bodyweight,2019,2
91-180,90,-4.983,18.919,15.169,1.6366,1.2938,-0.072,gapfilled,LSTM,BASE+bodyweight,2019,2
181-270,90,-0.748,29.74,21.771,1.3026,1.1029,-0.134,gapfilled,LSTM,BASE+bodyweight,2019,2
271-365,95,-0.956,35.043,28.359,1.3941,1.0761,-0.331,gapfilled,LSTM,BASE+bodyweight,2019,2
1-7,0,,,,,,,observed,TFT,BASE+bodyweight,2019,4
8-30,8,-1.697,54.412,43.329,1.133,1.1319,0.125,observed,TFT,BASE+bodyweight,2019,4
31-90,32,-0.14,23.933,18.705,0.8548,0.8564,-0.146,observed,TFT,BASE+bodyweight,2019,4
91-180,62,0.193,78.675,48.5,0.6378,0.6384,0.542,observed,TFT,BASE+bodyweight,2019,4
181-270,61,0.307,30.16,21.146,0.7507,0.7517,0.564,observed,TFT,BASE+bodyweight,2019,4
271-365,66,-0.001,52.801,22.143,0.8373,0.839,0.323,observed,TFT,BASE+bodyweight,2019,4
1-7,7,-64.17,15.976,15.007,7.5186,7.4023,-0.48,gapfilled,TFT,BASE+bodyweight,2019,4
8-30,23,-0.585,36.615,22.729,1.2564,1.2557,0.005,gapfilled,TFT,BASE+bodyweight,2019,4
31-90,60,-0.38,28.12,20.855,0.7214,0.723,0.346,gapfilled,TFT,BASE+bodyweight,2019,4
91-180,90,0.236,42.477,29.327,0.421,0.4214,0.642,gapfilled,TFT,BASE+bodyweight,2019,4
181-270,90,0.308,31.279,20.783,0.5988,0.5999,0.662,gapfilled,TFT,BASE+bodyweight,2019,4
271-365,95,-0.388,28.206,17.864,0.6919,0.6936,0.277,gapfilled,TFT,BASE+bodyweight,2019,4
1-7,0,,,,,,,observed,DLinear,BASE+bodyweight,2019,4
8-30,8,-1.479,52.167,42.463,1.1104,1.1093,-0.418,observed,DLinear,BASE+bodyweight,2019,4
31-90,32,-2.829,43.856,35.356,1.6157,1.6187,-0.089,observed,DLinear,BASE+bodyweight,2019,4
91-180,62,0.238,76.461,49.427,0.65,0.6506,0.511,observed,DLinear,BASE+bodyweight,2019,4
181-270,61,-0.045,37.04,30.458,1.0813,1.0827,0.627,observed,DLinear,BASE+bodyweight,2019,4
271-365,66,0.09,50.326,27.76,1.0497,1.0519,0.367,observed,DLinear,BASE+bodyweight,2019,4
1-7,7,-288.383,33.666,32.523,16.2942,16.0421,-0.131,gapfilled,DLinear,BASE+bodyweight,2019,4
8-30,23,-0.846,39.511,29.756,1.6448,1.6439,0.132,gapfilled,DLinear,BASE+bodyweight,2019,4
31-90,60,-3.273,49.481,37.696,1.304,1.3068,-0.15,gapfilled,DLinear,BASE+bodyweight,2019,4
91-180,90,0.286,41.071,31.528,0.4526,0.453,0.641,gapfilled,DLinear,BASE+bodyweight,2019,4
181-270,90,0.264,32.26,25.136,0.7242,0.7256,0.722,gapfilled,DLinear,BASE+bodyweight,2019,4
271-365,95,-0.359,27.912,22.174,0.8589,0.861,0.42,gapfilled,DLinear,BASE+bodyweight,2019,4
1-7,0,,,,,,,observed,LSTM,BASE+bodyweight,2019,4
8-30,8,-0.877,45.394,35.211,0.9207,0.9199,0.289,observed,LSTM,BASE+bodyweight,2019,4
31-90,32,-0.408,26.59,20.932,0.9565,0.9583,0.073,observed,LSTM,BASE+bodyweight,2019,4
91-180,62,-0.192,95.621,57.853,0.7608,0.7615,0.492,observed,LSTM,BASE+bodyweight,2019,4
181-270,61,-0.214,39.919,27.524,0.9771,0.9784,0.13,observed,LSTM,BASE+bodyweight,2019,4
271-365,66,0.172,47.997,23.513,0.8892,0.891,0.576,observed,LSTM,BASE+bodyweight,2019,4
1-7,7,-6.09,5.27,4.576,2.2927,2.2572,-0.125,gapfilled,LSTM,BASE+bodyweight,2019,4
8-30,23,-0.009,29.217,18.278,1.0103,1.0098,0.682,gapfilled,LSTM,BASE+bodyweight,2019,4
31-90,60,-1.296,36.267,28.235,0.9767,0.9788,0.039,gapfilled,LSTM,BASE+bodyweight,2019,4
91-180,90,-0.654,62.506,47.649,0.684,0.6847,0.512,gapfilled,LSTM,BASE+bodyweight,2019,4
181-270,90,-0.253,42.098,27.737,0.7991,0.8006,0.248,gapfilled,LSTM,BASE+bodyweight,2019,4
271-365,95,-0.393,28.251,19.701,0.7631,0.765,0.4,gapfilled,LSTM,BASE+bodyweight,2019,4
1-7,0,,,,,,,observed,TFT,BASE+bodyweight,2019,9
8-30,0,,,,,,,observed,TFT,BASE+bodyweight,2019,9
31-90,16,-0.399,23.751,17.832,1.0785,0.7841,0.223,observed,TFT,BASE+bodyweight,2019,9
91-180,81,0.169,65.124,41.502,0.7315,0.6716,0.441,observed,TFT,BASE+bodyweight,2019,9
181-270,49,0.175,61.153,39.349,1.019,1.0011,0.529,observed,TFT,BASE+bodyweight,2019,9
271-365,49,-0.226,126.548,67.611,0.9541,0.9001,0.227,observed,TFT,BASE+bodyweight,2019,9
1-7,7,0.121,11.076,7.505,0.9715,0.4413,0.391,gapfilled,TFT,BASE+bodyweight,2019,9
8-30,23,-1.178,14.484,10.749,0.997,0.5334,0.175,gapfilled,TFT,BASE+bodyweight,2019,9
31-90,60,-0.514,34.777,21.34,1.1096,0.7563,0.03,gapfilled,TFT,BASE+bodyweight,2019,9
91-180,90,0.244,46.195,30.038,0.5971,0.5297,0.544,gapfilled,TFT,BASE+bodyweight,2019,9
181-270,90,0.407,47.44,31.775,0.7452,0.7069,0.78,gapfilled,TFT,BASE+bodyweight,2019,9
271-365,95,-0.191,68.25,40.019,0.8627,0.7538,0.425,gapfilled,TFT,BASE+bodyweight,2019,9
1-7,0,,,,,,,observed,DLinear,BASE+bodyweight,2019,9
8-30,0,,,,,,,observed,DLinear,BASE+bodyweight,2019,9
31-90,16,-1.255,30.155,23.005,1.3914,1.0115,-0.201,observed,DLinear,BASE+bodyweight,2019,9
91-180,81,0.01,71.085,55.124,0.9716,0.8921,0.354,observed,DLinear,BASE+bodyweight,2019,9
181-270,49,-0.064,69.414,51.323,1.329,1.3058,0.313,observed,DLinear,BASE+bodyweight,2019,9
271-365,49,0.132,106.504,60.29,0.8508,0.8026,0.544,observed,DLinear,BASE+bodyweight,2019,9
1-7,7,-8.777,36.944,34.176,4.4242,2.0096,-0.203,gapfilled,DLinear,BASE+bodyweight,2019,9
8-30,23,-4.914,23.864,21.674,2.0102,1.0755,-0.227,gapfilled,DLinear,BASE+bodyweight,2019,9
31-90,60,-1.336,43.194,28.431,1.4783,1.0076,-0.32,gapfilled,DLinear,BASE+bodyweight,2019,9
91-180,90,0.021,52.581,39.211,0.7794,0.6914,0.484,gapfilled,DLinear,BASE+bodyweight,2019,9
181-270,90,0.429,46.533,37.681,0.8837,0.8383,0.669,gapfilled,DLinear,BASE+bodyweight,2019,9
271-365,95,0.395,48.615,32.141,0.6929,0.6054,0.679,gapfilled,DLinear,BASE+bodyweight,2019,9
1-7,0,,,,,,,observed,LSTM,BASE+bodyweight,2019,9
8-30,0,,,,,,,observed,LSTM,BASE+bodyweight,2019,9
31-90,16,-1.16,29.515,22.215,1.3436,0.9768,-0.52,observed,LSTM,BASE+bodyweight,2019,9
91-180,81,-0.105,75.084,46.355,0.8171,0.7502,0.234,observed,LSTM,BASE+bodyweight,2019,9
181-270,49,-0.029,68.283,46.492,1.2039,1.1829,0.158,observed,LSTM,BASE+bodyweight,2019,9
271-365,49,-0.298,130.25,73.273,1.034,0.9755,0.273,observed,LSTM,BASE+bodyweight,2019,9
1-7,7,-1.823,19.853,14.485,1.8752,0.8517,-0.441,gapfilled,LSTM,BASE+bodyweight,2019,9
8-30,23,-4.916,23.87,20.248,1.8779,1.0048,-0.416,gapfilled,LSTM,BASE+bodyweight,2019,9
31-90,60,-0.827,38.203,27.473,1.4284,0.9736,0.26,gapfilled,LSTM,BASE+bodyweight,2019,9
91-180,90,-0.186,57.867,37.432,0.744,0.6601,0.29,gapfilled,LSTM,BASE+bodyweight,2019,9
181-270,90,-0.0,61.584,44.33,1.0396,0.9862,0.168,gapfilled,LSTM,BASE+bodyweight,2019,9
271-365,95,-0.283,70.826,43.699,0.942,0.8231,0.317,gapfilled,LSTM,BASE+bodyweight,2019,9
1-7,0,,,,,,,observed,TFT,BASE+ALL,2019,2
8-30,0,,,,,,,observed,TFT,BASE+ALL,2019,2
31-90,0,,,,,,,observed,TFT,BASE+ALL,2019,2
91-180,0,,,,,,,observed,TFT,BASE+ALL,2019,2
181-270,0,,,,,,,observed,TFT,BASE+ALL,2019,2
271-365,0,,,,,,,observed,TFT,BASE+ALL,2019,2
1-7,7,-0.01,33.005,21.995,0.7728,0.4877,0.724,gapfilled,TFT,BASE+ALL,2019,2
8-30,23,-0.195,20.87,17.001,1.194,0.7414,0.25,gapfilled,TFT,BASE+ALL,2019,2
31-90,60,-0.091,32.417,21.811,1.2527,0.698,-0.23,gapfilled,TFT,BASE+ALL,2019,2
91-180,90,-10.702,26.459,23.899,2.5784,2.0383,-0.038,gapfilled,TFT,BASE+ALL,2019,2
181-270,90,-1.277,33.944,30.892,1.8483,1.565,-0.135,gapfilled,TFT,BASE+ALL,2019,2
271-365,95,-0.838,33.964,28.157,1.3842,1.0684,-0.366,gapfilled,TFT,BASE+ALL,2019,2
1-7,0,,,,,,,observed,DLinear,BASE+ALL,2019,2
8-30,0,,,,,,,observed,DLinear,BASE+ALL,2019,2
31-90,0,,,,,,,observed,DLinear,BASE+ALL,2019,2
91-180,0,,,,,,,observed,DLinear,BASE+ALL,2019,2
181-270,0,,,,,,,observed,DLinear,BASE+ALL,2019,2
271-365,0,,,,,,,observed,DLinear,BASE+ALL,2019,2
1-7,7,-25.879,170.285,165.002,5.7972,3.6588,-0.518,gapfilled,DLinear,BASE+ALL,2019,2
8-30,23,-118.778,208.934,207.427,14.5684,9.0453,0.153,gapfilled,DLinear,BASE+ALL,2019,2
31-90,60,-29.795,172.256,167.998,9.6488,5.3762,-0.02,gapfilled,DLinear,BASE+ALL,2019,2
91-180,90,-611.345,191.4,188.93,20.3835,16.1139,-0.027,gapfilled,DLinear,BASE+ALL,2019,2
181-270,90,-71.05,190.928,186.477,11.1571,9.4469,-0.423,gapfilled,DLinear,BASE+ALL,2019,2
271-365,95,-140.504,298.04,288.127,14.1643,10.9332,-0.185,gapfilled,DLinear,BASE+ALL,2019,2
1-7,0,,,,,,,observed,LSTM,BASE+ALL,2019,2
8-30,0,,,,,,,observed,LSTM,BASE+ALL,2019,2
31-90,0,,,,,,,observed,LSTM,BASE+ALL,2019,2
91-180,0,,,,,,,observed,LSTM,BASE+ALL,2019,2
181-270,0,,,,,,,observed,LSTM,BASE+ALL,2019,2
271-365,0,,,,,,,observed,LSTM,BASE+ALL,2019,2
1-7,7,0.038,32.218,22.085,0.7759,0.4897,0.497,gapfilled,LSTM,BASE+ALL,2019,2
8-30,23,-0.429,22.819,18.279,1.2838,0.7971,0.068,gapfilled,LSTM,BASE+ALL,2019,2
31-90,60,-0.257,34.802,21.575,1.2391,0.6904,0.032,gapfilled,LSTM,BASE+ALL,2019,2
91-180,90,-6.127,20.648,16.696,1.8014,1.424,0.246,gapfilled,LSTM,BASE+ALL,2019,2
181-270,90,-1.091,32.523,23.848,1.4268,1.2081,-0.091,gapfilled,LSTM,BASE+ALL,2019,2
271-365,95,-1.448,39.199,32.35,1.5903,1.2276,-0.414,gapfilled,LSTM,BASE+ALL,2019,2
1-7,0,,,,,,,observed,TFT,BASE+ALL,2019,4
8-30,8,-2.016,57.542,45.974,1.2022,1.2011,-0.64,observed,TFT,BASE+ALL,2019,4
31-90,32,-0.055,23.025,17.776,0.8123,0.8139,-0.088,observed,TFT,BASE+ALL,2019,4
91-180,62,0.256,75.547,45.152,0.5938,0.5943,0.565,observed,TFT,BASE+ALL,2019,4
181-270,61,0.168,33.055,26.579,0.9436,0.9448,0.477,observed,TFT,BASE+ALL,2019,4
271-365,66,-0.1,55.326,25.196,0.9528,0.9547,-0.082,observed,TFT,BASE+ALL,2019,4
1-7,7,-44.14,13.296,12.81,6.418,6.3187,-0.29,gapfilled,TFT,BASE+ALL,2019,4
8-30,23,-0.677,37.663,22.566,1.2474,1.2467,-0.601,gapfilled,TFT,BASE+ALL,2019,4
31-90,60,-0.572,30.009,21.886,0.7571,0.7587,-0.223,gapfilled,TFT,BASE+ALL,2019,4
91-180,90,0.325,39.919,27.349,0.3926,0.393,0.659,gapfilled,TFT,BASE+ALL,2019,4
181-270,90,0.309,31.259,20.861,0.601,0.6021,0.609,gapfilled,TFT,BASE+ALL,2019,4
271-365,95,-0.451,28.841,19.126,0.7408,0.7426,0.005,gapfilled,TFT,BASE+ALL,2019,4
1-7,0,,,,,,,observed,DLinear,BASE+ALL,2019,4
8-30,8,-2.352,60.66,50.083,1.3097,1.3084,-0.801,observed,DLinear,BASE+ALL,2019,4
31-90,32,-3.332,46.645,38.318,1.751,1.7543,-0.174,observed,DLinear,BASE+ALL,2019,4
91-180,62,0.157,80.424,52.624,0.6921,0.6927,0.482,observed,DLinear,BASE+ALL,2019,4
181-270,61,-0.488,44.198,35.934,1.2757,1.2774,0.592,observed,DLinear,BASE+ALL,2019,4
271-365,66,-0.064,54.415,32.572,1.2317,1.2342,0.274,observed,DLinear,BASE+ALL,2019,4
1-7,7,-762.483,54.683,52.806,26.4563,26.047,0.139,gapfilled,DLinear,BASE+ALL,2019,4
8-30,23,-1.525,46.217,34.364,1.8995,1.8985,-0.27,gapfilled,DLinear,BASE+ALL,2019,4
31-90,60,-2.86,47.029,36.841,1.2744,1.2771,-0.008,gapfilled,DLinear,BASE+ALL,2019,4
91-180,90,0.108,45.896,35.093,0.5037,0.5042,0.628,gapfilled,DLinear,BASE+ALL,2019,4
181-270,90,-0.262,42.235,32.476,0.9357,0.9374,0.651,gapfilled,DLinear,BASE+ALL,2019,4
271-365,95,-1.002,33.871,26.83,1.0392,1.0418,0.297,gapfilled,DLinear,BASE+ALL,2019,4
1-7,0,,,,,,,observed,LSTM,BASE+ALL,2019,4
8-30,8,-0.682,42.974,34.271,0.8962,0.8953,0.761,observed,LSTM,BASE+ALL,2019,4
31-90,32,-0.743,29.587,22.88,1.0456,1.0475,0.054,observed,LSTM,BASE+ALL,2019,4
91-180,62,0.149,80.794,51.187,0.6732,0.6738,0.476,observed,LSTM,BASE+ALL,2019,4
181-270,61,0.109,34.193,25.013,0.888,0.8892,0.514,observed,LSTM,BASE+ALL,2019,4
271-365,66,0.335,43.027,22.274,0.8423,0.844,0.692,observed,LSTM,BASE+ALL,2019,4
1-7,7,-30.43,11.095,8.065,4.0408,3.9783,-0.256,gapfilled,LSTM,BASE+ALL,2019,4
8-30,23,0.049,28.364,18.409,1.0176,1.017,0.697,gapfilled,LSTM,BASE+ALL,2019,4
31-90,60,-1.593,38.544,30.927,1.0698,1.0721,0.157,gapfilled,LSTM,BASE+ALL,2019,4
91-180,90,-0.189,52.984,37.765,0.5421,0.5426,0.55,gapfilled,LSTM,BASE+ALL,2019,4
181-270,90,0.345,30.432,20.854,0.6008,0.6019,0.636,gapfilled,LSTM,BASE+ALL,2019,4
271-365,95,-0.724,31.432,20.774,0.8046,0.8066,0.491,gapfilled,LSTM,BASE+ALL,2019,4
1-7,0,,,,,,,observed,TFT,BASE+ALL,2019,9
8-30,0,,,,,,,observed,TFT,BASE+ALL,2019,9
31-90,16,-0.298,22.875,17.109,1.0348,0.7523,-0.066,observed,TFT,BASE+ALL,2019,9
91-180,81,0.157,65.582,44.447,0.7834,0.7193,0.406,observed,TFT,BASE+ALL,2019,9
181-270,49,0.066,65.055,43.02,1.114,1.0945,0.455,observed,TFT,BASE+ALL,2019,9
271-365,49,-0.187,124.549,69.912,0.9866,0.9307,0.165,observed,TFT,BASE+ALL,2019,9
1-7,7,0.305,9.853,6.225,0.8059,0.366,0.603,gapfilled,TFT,BASE+ALL,2019,9
8-30,23,-1.275,14.803,10.91,1.0119,0.5414,0.008,gapfilled,TFT,BASE+ALL,2019,9
31-90,60,-0.446,33.981,19.311,1.0041,0.6844,0.071,gapfilled,TFT,BASE+ALL,2019,9
91-180,90,0.268,45.468,30.131,0.5989,0.5313,0.535,gapfilled,TFT,BASE+ALL,2019,9
181-270,90,0.404,47.559,35.981,0.8438,0.8005,0.736,gapfilled,TFT,BASE+ALL,2019,9
271-365,95,-0.215,68.911,41.589,0.8965,0.7833,0.109,gapfilled,TFT,BASE+ALL,2019,9
1-7,0,,,,,,,observed,DLinear,BASE+ALL,2019,9
8-30,0,,,,,,,observed,DLinear,BASE+ALL,2019,9
31-90,16,-2.461,37.36,29.892,1.8079,1.3143,-0.1,observed,DLinear,BASE+ALL,2019,9
91-180,81,-0.11,75.247,56.955,1.0039,0.9217,0.251,observed,DLinear,BASE+ALL,2019,9
181-270,49,-3.624,144.74,124.835,3.2326,3.1761,-0.125,observed,DLinear,BASE+ALL,2019,9
271-365,49,0.022,113.031,63.622,0.8978,0.847,0.547,observed,DLinear,BASE+ALL,2019,9
1-7,7,-8.248,35.93,35.305,4.5705,2.076,0.833,gapfilled,DLinear,BASE+ALL,2019,9
8-30,23,-4.777,23.587,20.422,1.8941,1.0134,-0.092,gapfilled,DLinear,BASE+ALL,2019,9
31-90,60,-1.845,47.673,33.633,1.7487,1.1919,-0.235,gapfilled,DLinear,BASE+ALL,2019,9
91-180,90,-0.139,56.723,43.7,0.8686,0.7706,0.4,gapfilled,DLinear,BASE+ALL,2019,9
181-270,90,-2.125,108.865,89.153,2.0908,1.9835,0.004,gapfilled,DLinear,BASE+ALL,2019,9
271-365,95,0.118,58.718,38.787,0.8361,0.7306,0.611,gapfilled,DLinear,BASE+ALL,2019,9
1-7,0,,,,,,,observed,LSTM,BASE+ALL,2019,9
8-30,0,,,,,,,observed,LSTM,BASE+ALL,2019,9
31-90,16,-2.344,36.721,28.81,1.7425,1.2668,-0.566,observed,LSTM,BASE+ALL,2019,9
91-180,81,-0.537,88.552,66.459,1.1714,1.0755,0.358,observed,LSTM,BASE+ALL,2019,9
181-270,49,-0.488,82.097,68.599,1.7764,1.7453,0.276,observed,LSTM,BASE+ALL,2019,9
271-365,49,-0.045,116.841,64.976,0.9169,0.865,0.55,observed,LSTM,BASE+ALL,2019,9
1-7,7,-1.871,20.02,13.308,1.7228,0.7825,-0.582,gapfilled,LSTM,BASE+ALL,2019,9
8-30,23,-1.662,16.013,12.409,1.1509,0.6158,0.028,gapfilled,LSTM,BASE+ALL,2019,9
31-90,60,-1.026,40.223,30.201,1.5703,1.0703,0.26,gapfilled,LSTM,BASE+ALL,2019,9
91-180,90,-1.041,75.922,55.653,1.1062,0.9814,0.452,gapfilled,LSTM,BASE+ALL,2019,9
181-270,90,-0.323,70.824,60.166,1.411,1.3385,0.164,gapfilled,LSTM,BASE+ALL,2019,9
271-365,95,0.1,59.315,37.038,0.7984,0.6976,0.52,gapfilled,LSTM,BASE+ALL,2019,9
1-7,0,,,,,,,observed,TFT,BASE,2020,2
8-30,0,,,,,,,observed,TFT,BASE,2020,2
31-90,0,,,,,,,observed,TFT,BASE,2020,2
91-180,0,,,,,,,observed,TFT,BASE,2020,2
181-270,0,,,,,,,observed,TFT,BASE,2020,2
271-365,0,,,,,,,observed,TFT,BASE,2020,2
1-7,7,-0.308,27.977,19.701,1.198,0.8945,0.304,gapfilled,TFT,BASE,2020,2
8-30,23,-3.684,30.343,24.449,2.2175,0.8817,-0.243,gapfilled,TFT,BASE,2020,2
31-90,60,-1.223,23.112,17.545,1.5286,0.7279,-0.043,gapfilled,TFT,BASE,2020,2
91-180,90,-0.561,22.764,14.202,1.1841,0.887,0.106,gapfilled,TFT,BASE,2020,2
