ssp,gcm,realization,tower,year,multiplier,model,annual_mean,trend_annual_mean
ssp245,HadGEM3-GC31-LL,30,2,2043,2.0,PrimaryHybrid,22.963888487185972,24.409442625755357
ssp245,HadGEM3-GC31-LL,30,2,2043,3.0,PrimaryHybrid,26.47274565514334,29.164142992083665
ssp245,HadGEM3-GC31-LL,30,2,2044,1.0,PrimaryHybrid,19.27288256188442,19.705997794277337
ssp245,HadGEM3-GC31-LL,30,2,2044,2.0,PrimaryHybrid,23.309170008853965,24.46069816060565
ssp245,HadGEM3-GC31-LL,30,2,2044,3.0,PrimaryHybrid,26.765313472109813,29.215398526933953
ssp245,HadGEM3-GC31-LL,30,2,2045,1.0,PrimaryHybrid,20.172409592112377,19.659620641551125
ssp245,HadGEM3-GC31-LL,30,2,2045,2.0,PrimaryHybrid,24.24563449366519,24.414321007879433
ssp245,HadGEM3-GC31-LL,30,2,2045,3.0,PrimaryHybrid,27.731562649859708,29.169021374207738
ssp245,HadGEM3-GC31-LL,30,2,2046,1.0,PrimaryHybrid,19.516545245757804,19.6639786629153
ssp245,HadGEM3-GC31-LL,30,2,2046,2.0,PrimaryHybrid,23.521403156314722,24.41867902924361
ssp245,HadGEM3-GC31-LL,30,2,2046,3.0,PrimaryHybrid,27.005611668040345,29.173379395571914
ssp245,HadGEM3-GC31-LL,30,2,2047,1.0,PrimaryHybrid,19.720402220679606,19.61669087885926
ssp245,HadGEM3-GC31-LL,30,2,2047,2.0,PrimaryHybrid,23.76799559979098,24.37139124518757
ssp245,HadGEM3-GC31-LL,30,2,2047,3.0,PrimaryHybrid,27.2473458247127,29.126091611515875
ssp245,HadGEM3-GC31-LL,30,2,2048,1.0,PrimaryHybrid,19.27346282216351,19.618512141518917
ssp245,HadGEM3-GC31-LL,30,2,2048,2.0,PrimaryHybrid,23.27780652881303,24.373212507847224
ssp245,HadGEM3-GC31-LL,30,2,2048,3.0,PrimaryHybrid,26.77108879919356,29.12791287417553
ssp245,HadGEM3-GC31-LL,30,2,2049,1.0,PrimaryHybrid,19.350438616415783,19.56621588514882
ssp245,HadGEM3-GC31-LL,30,2,2049,2.0,PrimaryHybrid,23.310312038583696,24.32091625147713
ssp245,HadGEM3-GC31-LL,30,2,2049,3.0,PrimaryHybrid,26.782994595751536,29.075616617805434
ssp245,HadGEM3-GC31-LL,30,2,2050,1.0,PrimaryHybrid,19.523051140073235,19.717315640805193
ssp245,HadGEM3-GC31-LL,30,2,2050,2.0,PrimaryHybrid,23.52798568304423,24.472016007133504
ssp245,HadGEM3-GC31-LL,30,2,2050,3.0,PrimaryHybrid,27.03620586752525,29.22671637346181
ssp245,HadGEM3-GC31-LL,30,4,2025,1.0,PrimaryHybrid,25.762495672720032,30.14446852413569
ssp245,HadGEM3-GC31-LL,30,4,2025,2.0,PrimaryHybrid,45.422494208242455,51.30769659278046
ssp245,HadGEM3-GC31-LL,30,4,2025,3.0,PrimaryHybrid,65.99317608026111,72.47092466142524
ssp245,HadGEM3-GC31-LL,30,4,2026,1.0,PrimaryHybrid,25.27985999155694,30.165282954531747
ssp245,HadGEM3-GC31-LL,30,4,2026,2.0,PrimaryHybrid,44.93475604330355,51.328511023176524
ssp245,HadGEM3-GC31-LL,30,4,2026,3.0,PrimaryHybrid,65.4810074225984,72.49173909182129
ssp245,HadGEM3-GC31-LL,30,4,2027,1.0,PrimaryHybrid,25.574270125617577,30.338953358148846
ssp245,HadGEM3-GC31-LL,30,4,2027,2.0,PrimaryHybrid,45.208035645958276,51.50218142679362
ssp245,HadGEM3-GC31-LL,30,4,2027,3.0,PrimaryHybrid,65.75046181125991,72.66540949543838
ssp245,HadGEM3-GC31-LL,30,4,2028,1.0,PrimaryHybrid,25.418719405559347,30.240735264717454
ssp245,HadGEM3-GC31-LL,30,4,2028,2.0,PrimaryHybrid,45.07457923496533,51.403963333362235
ssp245,HadGEM3-GC31-LL,30,4,2028,3.0,PrimaryHybrid,65.63093232576303,72.567191402007
ssp245,HadGEM3-GC31-LL,30,4,2029,1.0,PrimaryHybrid,25.290524236084607,30.280282682469963
ssp245,HadGEM3-GC31-LL,30,4,2029,2.0,PrimaryHybrid,44.9462776696725,51.44351075111474
ssp245,HadGEM3-GC31-LL,30,4,2029,3.0,PrimaryHybrid,65.50295348092797,72.60673881975951
ssp245,HadGEM3-GC31-LL,30,4,2030,1.0,PrimaryHybrid,25.984490312803366,30.340189214953618
ssp245,HadGEM3-GC31-LL,30,4,2030,2.0,PrimaryHybrid,45.64137661656409,51.50341728359839
ssp245,HadGEM3-GC31-LL,30,4,2030,3.0,PrimaryHybrid,66.21240594818545,72.66664535224317
ssp245,HadGEM3-GC31-LL,30,4,2031,1.0,PrimaryHybrid,25.421369979256877,30.258687710934055
ssp245,HadGEM3-GC31-LL,30,4,2031,2.0,PrimaryHybrid,45.04410903556848,51.42191577957884
ssp245,HadGEM3-GC31-LL,30,4,2031,3.0,PrimaryHybrid,65.59567949235289,72.5851438482236
ssp245,HadGEM3-GC31-LL,30,4,2032,1.0,PrimaryHybrid,25.38815139895033,30.22688065948508
ssp245,HadGEM3-GC31-LL,30,4,2032,2.0,PrimaryHybrid,45.040558442789504,51.39010872812985
ssp245,HadGEM3-GC31-LL,30,4,2032,3.0,PrimaryHybrid,65.5946345277427,72.55333679677462
ssp245,HadGEM3-GC31-LL,30,4,2033,1.0,PrimaryHybrid,25.59998865763191,30.219985879416384
ssp245,HadGEM3-GC31-LL,30,4,2033,2.0,PrimaryHybrid,45.230166882779294,51.38321394806117
ssp245,HadGEM3-GC31-LL,30,4,2033,3.0,PrimaryHybrid,65.78973173384064,72.54644201670592
ssp245,HadGEM3-GC31-LL,30,4,2034,1.0,PrimaryHybrid,25.94112558376068,30.37147590564269
ssp245,HadGEM3-GC31-LL,30,4,2034,2.0,PrimaryHybrid,45.58872255869824,51.53470397428745
ssp245,HadGEM3-GC31-LL,30,4,2034,3.0,PrimaryHybrid,66.14332581041768,72.69793204293224
ssp245,HadGEM3-GC31-LL,30,4,2035,1.0,PrimaryHybrid,25.19157174004741,30.32275712949692
ssp245,HadGEM3-GC31-LL,30,4,2035,2.0,PrimaryHybrid,44.83162992109387,51.48598519814169
ssp245,HadGEM3-GC31-LL,30,4,2035,3.0,PrimaryHybrid,65.37066160962186,72.64921326678645
ssp245,HadGEM3-GC31-LL,30,4,2036,1.0,PrimaryHybrid,25.98231009925627,30.114027419681463
ssp245,HadGEM3-GC31-LL,30,4,2036,2.0,PrimaryHybrid,45.65352248228331,51.27725548832623
ssp245,HadGEM3-GC31-LL,30,4,2036,3.0,PrimaryHybrid,66.24331896183278,72.440483556971
ssp245,HadGEM3-GC31-LL,30,4,2037,1.0,PrimaryHybrid,25.802290302707974,30.235986972783355
ssp245,HadGEM3-GC31-LL,30,4,2037,2.0,PrimaryHybrid,45.424737877542064,51.399215041428135
ssp245,HadGEM3-GC31-LL,30,4,2037,3.0,PrimaryHybrid,65.9919963499887,72.5624431100729
ssp245,HadGEM3-GC31-LL,30,4,2038,1.0,PrimaryHybrid,25.669522222218873,30.311699463349015
ssp245,HadGEM3-GC31-LL,30,4,2038,2.0,PrimaryHybrid,45.328014795380874,51.474927531993785
ssp245,HadGEM3-GC31-LL,30,4,2038,3.0,PrimaryHybrid,65.89859832621923,72.63815560063854
ssp245,HadGEM3-GC31-LL,30,4,2039,1.0,PrimaryHybrid,25.449646124014105,30.137118428402086
ssp245,HadGEM3-GC31-LL,30,4,2039,2.0,PrimaryHybrid,45.109006240524984,51.30034649704686
ssp245,HadGEM3-GC31-LL,30,4,2039,3.0,PrimaryHybrid,65.66955210642502,72.46357456569163
ssp245,HadGEM3-GC31-LL,30,4,2040,1.0,PrimaryHybrid,24.965829843275607,30.179918100903976
ssp245,HadGEM3-GC31-LL,30,4,2040,2.0,PrimaryHybrid,44.5584843462631,51.34314616954876
ssp245,HadGEM3-GC31-LL,30,4,2040,3.0,PrimaryHybrid,65.08277134293505,72.50637423819352
ssp245,HadGEM3-GC31-LL,30,4,2041,1.0,PrimaryHybrid,25.61354426569621,30.119881478230354
ssp245,HadGEM3-GC31-LL,30,4,2041,2.0,PrimaryHybrid,45.27978179151894,51.283109546875124
ssp245,HadGEM3-GC31-LL,30,4,2041,3.0,PrimaryHybrid,65.84446637128673,72.4463376155199
ssp245,HadGEM3-GC31-LL,30,4,2042,1.0,PrimaryHybrid,25.896245065439743,30.13959014201162
ssp245,HadGEM3-GC31-LL,30,4,2042,2.0,PrimaryHybrid,45.54907773329419,51.30281821065639
ssp245,HadGEM3-GC31-LL,30,4,2042,3.0,PrimaryHybrid,66.13018779640525,72.46604627930117
ssp245,HadGEM3-GC31-LL,30,4,2043,1.0,PrimaryHybrid,25.26571450773346,30.233645349363794
ssp245,HadGEM3-GC31-LL,30,4,2043,2.0,PrimaryHybrid,44.90855027922261,51.39687341800857
ssp245,HadGEM3-GC31-LL,30,4,2043,3.0,PrimaryHybrid,65.4456136096452,72.56010148665335
ssp245,HadGEM3-GC31-LL,30,4,2044,1.0,PrimaryHybrid,25.519771723345656,30.284900884214093
ssp245,HadGEM3-GC31-LL,30,4,2044,2.0,PrimaryHybrid,45.16148215083976,51.44812895285886
ssp245,HadGEM3-GC31-LL,30,4,2044,3.0,PrimaryHybrid,65.70797894223722,72.61135702150364
ssp245,HadGEM3-GC31-LL,30,4,2045,1.0,PrimaryHybrid,26.38188400783462,30.238523731487877
ssp245,HadGEM3-GC31-LL,30,4,2045,2.0,PrimaryHybrid,46.04529443953036,51.40175180013265
ssp245,HadGEM3-GC31-LL,30,4,2045,3.0,PrimaryHybrid,66.62359057700586,72.56497986877741
ssp245,HadGEM3-GC31-LL,30,4,2046,1.0,PrimaryHybrid,25.70161912654926,30.242881752852046
ssp245,HadGEM3-GC31-LL,30,4,2046,2.0,PrimaryHybrid,45.37547251933166,51.40610982149682
ssp245,HadGEM3-GC31-LL,30,4,2046,3.0,PrimaryHybrid,65.94375908664418,72.56933789014158
ssp245,HadGEM3-GC31-LL,30,4,2047,1.0,PrimaryHybrid,25.97606850447836,30.195593968796
ssp245,HadGEM3-GC31-LL,30,4,2047,2.0,PrimaryHybrid,45.64088810362,51.358822037440774
ssp245,HadGEM3-GC31-LL,30,4,2047,3.0,PrimaryHybrid,66.21389825801204,72.52205010608554
ssp245,HadGEM3-GC31-LL,30,4,2048,1.0,PrimaryHybrid,25.559436283165567,30.19741523145566
ssp245,HadGEM3-GC31-LL,30,4,2048,2.0,PrimaryHybrid,45.16470619376223,51.36064330010044
ssp245,HadGEM3-GC31-LL,30,4,2048,3.0,PrimaryHybrid,65.72290382106674,72.5238713687452
ssp245,HadGEM3-GC31-LL,30,4,2049,1.0,PrimaryHybrid,25.49921283560422,30.14511897508557
ssp245,HadGEM3-GC31-LL,30,4,2049,2.0,PrimaryHybrid,45.12604999622733,51.30834704373034
ssp245,HadGEM3-GC31-LL,30,4,2049,3.0,PrimaryHybrid,65.68328991888897,72.47157511237512
ssp245,HadGEM3-GC31-LL,30,4,2050,1.0,PrimaryHybrid,25.760247213434873,30.29621873074194
ssp245,HadGEM3-GC31-LL,30,4,2050,2.0,PrimaryHybrid,45.43065455984123,51.45944679938671
ssp245,HadGEM3-GC31-LL,30,4,2050,3.0,PrimaryHybrid,65.9988927921238,72.62267486803148
ssp245,HadGEM3-GC31-LL,30,9,2025,1.0,PrimaryHybrid,34.66806716295713,36.83903774340112
ssp245,HadGEM3-GC31-LL,30,9,2025,2.0,PrimaryHybrid,54.96741478231978,58.80382421383764
ssp245,HadGEM3-GC31-LL,30,9,2025,3.0,PrimaryHybrid,76.2401834477001,80.76861068427417
ssp245,HadGEM3-GC31-LL,30,9,2026,1.0,PrimaryHybrid,33.93518539834285,36.85985217379718
ssp245,HadGEM3-GC31-LL,30,9,2026,2.0,PrimaryHybrid,54.19774702010317,58.8246386442337
ssp245,HadGEM3-GC31-LL,30,9,2026,3.0,PrimaryHybrid,75.46155060236339,80.78942511467022
ssp245,HadGEM3-GC31-LL,30,9,2027,1.0,PrimaryHybrid,34.35419300646217,37.03352257741427
ssp245,HadGEM3-GC31-LL,30,9,2027,2.0,PrimaryHybrid,54.58625414134262,58.99830904785079
ssp245,HadGEM3-GC31-LL,30,9,2027,3.0,PrimaryHybrid,75.84620896164762,80.96309551828733
ssp245,HadGEM3-GC31-LL,30,9,2028,1.0,PrimaryHybrid,34.12211581448179,36.935304483982875
ssp245,HadGEM3-GC31-LL,30,9,2028,2.0,PrimaryHybrid,54.37014645558436,58.900090954419404
ssp245,HadGEM3-GC31-LL,30,9,2028,3.0,PrimaryHybrid,75.63874389719089,80.86487742485593
ssp245,HadGEM3-GC31-LL,30,9,2029,1.0,PrimaryHybrid,33.879488578428465,36.97485190173539
ssp245,HadGEM3-GC31-LL,30,9,2029,2.0,PrimaryHybrid,54.16223549694456,58.93963837217191
ssp245,HadGEM3-GC31-LL,30,9,2029,3.0,PrimaryHybrid,75.43353875641311,80.90442484260844
ssp245,HadGEM3-GC31-LL,30,9,2030,1.0,PrimaryHybrid,35.032063241991075,37.03475843421904
ssp245,HadGEM3-GC31-LL,30,9,2030,2.0,PrimaryHybrid,55.29886248654651,58.99954490465557
ssp245,HadGEM3-GC31-LL,30,9,2030,3.0,PrimaryHybrid,76.57916309179494,80.96433137509209
ssp245,HadGEM3-GC31-LL,30,9,2031,1.0,PrimaryHybrid,34.11925329336998,36.95325693019948
ssp245,HadGEM3-GC31-LL,30,9,2031,2.0,PrimaryHybrid,54.34606022569466,58.918043400636
ssp245,HadGEM3-GC31-LL,30,9,2031,3.0,PrimaryHybrid,75.6266387361395,80.88282987107253
ssp245,HadGEM3-GC31-LL,30,9,2032,1.0,PrimaryHybrid,34.06315131390692,36.9214498787505
ssp245,HadGEM3-GC31-LL,30,9,2032,2.0,PrimaryHybrid,54.34354666055925,58.88623634918703
ssp245,HadGEM3-GC31-LL,30,9,2032,3.0,PrimaryHybrid,75.60188675864802,80.85102281962355
ssp245,HadGEM3-GC31-LL,30,9,2033,1.0,PrimaryHybrid,34.30937953894641,36.91455509868181
ssp245,HadGEM3-GC31-LL,30,9,2033,2.0,PrimaryHybrid,54.5840921797776,58.87934156911834
ssp245,HadGEM3-GC31-LL,30,9,2033,3.0,PrimaryHybrid,75.87053725581869,80.84412803955486
ssp245,HadGEM3-GC31-LL,30,9,2034,1.0,PrimaryHybrid,34.87691605763468,37.066045124908115
ssp245,HadGEM3-GC31-LL,30,9,2034,2.0,PrimaryHybrid,55.14637331468481,59.03083159534463
ssp245,HadGEM3-GC31-LL,30,9,2034,3.0,PrimaryHybrid,76.42872583766808,80.99561806578116
ssp245,HadGEM3-GC31-LL,30,9,2035,1.0,PrimaryHybrid,33.6728356605475,37.017326348762346
ssp245,HadGEM3-GC31-LL,30,9,2035,2.0,PrimaryHybrid,53.90767325029845,58.98211281919886
ssp245,HadGEM3-GC31-LL,30,9,2035,3.0,PrimaryHybrid,75.16478322762792,80.9468992896354
ssp245,HadGEM3-GC31-LL,30,9,2036,1.0,PrimaryHybrid,35.091628659132475,36.80859663894688
ssp245,HadGEM3-GC31-LL,30,9,2036,2.0,PrimaryHybrid,55.39158258833618,58.77338310938341
ssp245,HadGEM3-GC31-LL,30,9,2036,3.0,PrimaryHybrid,76.67440268446921,80.73816957981994
ssp245,HadGEM3-GC31-LL,30,9,2037,1.0,PrimaryHybrid,34.74542486847746,36.93055619204878
ssp245,HadGEM3-GC31-LL,30,9,2037,2.0,PrimaryHybrid,54.99817854927638,58.8953426624853
ssp245,HadGEM3-GC31-LL,30,9,2037,3.0,PrimaryHybrid,76.26534295945714,80.86012913292184
ssp245,HadGEM3-GC31-LL,30,9,2038,1.0,PrimaryHybrid,34.445150531869274,37.00626868261443
ssp245,HadGEM3-GC31-LL,30,9,2038,2.0,PrimaryHybrid,54.75259987136542,58.971055153050955
ssp245,HadGEM3-GC31-LL,30,9,2038,3.0,PrimaryHybrid,76.02544962497142,80.93584162348748
ssp245,HadGEM3-GC31-LL,30,9,2039,1.0,PrimaryHybrid,34.22459679169758,36.831687647667515
ssp245,HadGEM3-GC31-LL,30,9,2039,2.0,PrimaryHybrid,54.51382023481476,58.79647411810403
ssp245,HadGEM3-GC31-LL,30,9,2039,3.0,PrimaryHybrid,75.78418996606014,80.76126058854055
ssp245,HadGEM3-GC31-LL,30,9,2040,1.0,PrimaryHybrid,33.35585837582332,36.8744873201694
ssp245,HadGEM3-GC31-LL,30,9,2040,2.0,PrimaryHybrid,53.58677845871477,58.83927379060592
ssp245,HadGEM3-GC31-LL,30,9,2040,3.0,PrimaryHybrid,74.8424521915156,80.80406026104245
ssp245,HadGEM3-GC31-LL,30,9,2041,1.0,PrimaryHybrid,34.431816281372846,36.81445069749578
ssp245,HadGEM3-GC31-LL,30,9,2041,2.0,PrimaryHybrid,54.722633299773996,58.77923716793231
ssp245,HadGEM3-GC31-LL,30,9,2041,3.0,PrimaryHybrid,76.0232259188387,80.74402363836883
ssp245,HadGEM3-GC31-LL,30,9,2042,1.0,PrimaryHybrid,34.78747532370969,36.834159361277045
ssp245,HadGEM3-GC31-LL,30,9,2042,2.0,PrimaryHybrid,55.0879753464826,58.79894583171356
ssp245,HadGEM3-GC31-LL,30,9,2042,3.0,PrimaryHybrid,76.36271086186841,80.76373230215009
ssp245,HadGEM3-GC31-LL,30,9,2043,1.0,PrimaryHybrid,33.83623104473233,36.92821456862922
ssp245,HadGEM3-GC31-LL,30,9,2043,2.0,PrimaryHybrid,54.08153654702728,58.89300103906575
ssp245,HadGEM3-GC31-LL,30,9,2043,3.0,PrimaryHybrid,75.33843398837848,80.85778750950227
ssp245,HadGEM3-GC31-LL,30,9,2044,1.0,PrimaryHybrid,34.21937020681349,36.979470103479514
ssp245,HadGEM3-GC31-LL,30,9,2044,2.0,PrimaryHybrid,54.47174696097034,58.94425657391604
ssp245,HadGEM3-GC31-LL,30,9,2044,3.0,PrimaryHybrid,75.74715558692711,80.90904304435256
ssp245,HadGEM3-GC31-LL,30,9,2045,1.0,PrimaryHybrid,35.66773278808958,36.9330929507533
ssp245,HadGEM3-GC31-LL,30,9,2045,2.0,PrimaryHybrid,55.986006159299706,58.89787942118982
ssp245,HadGEM3-GC31-LL,30,9,2045,3.0,PrimaryHybrid,77.26757223077865,80.86266589162635
ssp245,HadGEM3-GC31-LL,30,9,2046,1.0,PrimaryHybrid,34.535434102722604,36.93745097211747
ssp245,HadGEM3-GC31-LL,30,9,2046,2.0,PrimaryHybrid,54.81404162028815,58.90223744255399
ssp245,HadGEM3-GC31-LL,30,9,2046,3.0,PrimaryHybrid,76.08242143929556,80.86702391299053
ssp245,HadGEM3-GC31-LL,30,9,2047,1.0,PrimaryHybrid,34.99990592103189,36.89016318806143
ssp245,HadGEM3-GC31-LL,30,9,2047,2.0,PrimaryHybrid,55.29207442602768,58.85494965849796
ssp245,HadGEM3-GC31-LL,30,9,2047,3.0,PrimaryHybrid,76.57411005234793,80.81973612893448
ssp245,HadGEM3-GC31-LL,30,9,2048,1.0,PrimaryHybrid,34.26195481199136,36.89198445072108
ssp245,HadGEM3-GC31-LL,30,9,2048,2.0,PrimaryHybrid,54.50232560410047,58.85677092115761
ssp245,HadGEM3-GC31-LL,30,9,2048,3.0,PrimaryHybrid,75.77450871921447,80.82155739159414
ssp245,HadGEM3-GC31-LL,30,9,2049,1.0,PrimaryHybrid,34.275138137834624,36.839688194351
ssp245,HadGEM3-GC31-LL,30,9,2049,2.0,PrimaryHybrid,54.49142739253714,58.80447466478753
ssp245,HadGEM3-GC31-LL,30,9,2049,3.0,PrimaryHybrid,75.76479354365581,80.76926113522406
ssp245,HadGEM3-GC31-LL,30,9,2050,1.0,PrimaryHybrid,34.65629830925709,36.990787950007366
ssp245,HadGEM3-GC31-LL,30,9,2050,2.0,PrimaryHybrid,54.942503328493906,58.955574420443895
ssp245,HadGEM3-GC31-LL,30,9,2050,3.0,PrimaryHybrid,76.23642341020489,80.92036089088042
ssp245,HadGEM3-GC31-LL,31,2,2025,1.0,PrimaryHybrid,19.306162245420243,19.751919631338637
ssp245,HadGEM3-GC31-LL,31,2,2025,2.0,PrimaryHybrid,23.335497548853898,24.506619997666945
ssp245,HadGEM3-GC31-LL,31,2,2025,3.0,PrimaryHybrid,26.812653289829008,29.261320363995257
ssp245,HadGEM3-GC31-LL,31,2,2026,1.0,PrimaryHybrid,19.747985377616136,19.776506677243983
ssp245,HadGEM3-GC31-LL,31,2,2026,2.0,PrimaryHybrid,23.733526564578636,24.531207043572287
ssp245,HadGEM3-GC31-LL,31,2,2026,3.0,PrimaryHybrid,27.25474686130964,29.285907409900595
ssp245,HadGEM3-GC31-LL,31,2,2027,1.0,PrimaryHybrid,19.734063411545673,19.732536193032313
ssp245,HadGEM3-GC31-LL,31,2,2027,2.0,PrimaryHybrid,23.775040958907706,24.48723655936062
ssp245,HadGEM3-GC31-LL,31,2,2027,3.0,PrimaryHybrid,27.256434820742033,29.241936925688925
ssp245,HadGEM3-GC31-LL,31,2,2028,1.0,PrimaryHybrid,19.72145584546812,19.748992602064195
ssp245,HadGEM3-GC31-LL,31,2,2028,2.0,PrimaryHybrid,23.742914843589077,24.5036929683925
ssp245,HadGEM3-GC31-LL,31,2,2028,3.0,PrimaryHybrid,27.224111509197098,29.25839333472081
ssp245,HadGEM3-GC31-LL,31,2,2029,1.0,PrimaryHybrid,19.03732317124702,19.768636220750473
ssp245,HadGEM3-GC31-LL,31,2,2029,2.0,PrimaryHybrid,23.071019796959728,24.52333658707878
ssp245,HadGEM3-GC31-LL,31,2,2029,3.0,PrimaryHybrid,26.54491389142897,29.27803695340709
ssp245,HadGEM3-GC31-LL,31,2,2030,1.0,PrimaryHybrid,20.01650424782495,19.702095088578083
ssp245,HadGEM3-GC31-LL,31,2,2030,2.0,PrimaryHybrid,24.085139100622982,24.456795454906388
ssp245,HadGEM3-GC31-LL,31,2,2030,3.0,PrimaryHybrid,27.575079970988856,29.211495821234692
ssp245,HadGEM3-GC31-LL,31,2,2031,1.0,PrimaryHybrid,19.21342361045375,19.724535646348826
ssp245,HadGEM3-GC31-LL,31,2,2031,2.0,PrimaryHybrid,23.21043676888267,24.479236012677138
ssp245,HadGEM3-GC31-LL,31,2,2031,3.0,PrimaryHybrid,26.710960694778485,29.233936379005442
ssp245,HadGEM3-GC31-LL,31,2,2032,1.0,PrimaryHybrid,19.43964250128074,19.738325206486216
ssp245,HadGEM3-GC31-LL,31,2,2032,2.0,PrimaryHybrid,23.45853162518489,24.49302557281452
ssp245,HadGEM3-GC31-LL,31,2,2032,3.0,PrimaryHybrid,26.915647768123566,29.24772593914283
ssp245,HadGEM3-GC31-LL,31,2,2033,1.0,PrimaryHybrid,19.78026104681612,19.747236384499526
ssp245,HadGEM3-GC31-LL,31,2,2033,2.0,PrimaryHybrid,23.823165148277692,24.501936750827834
ssp245,HadGEM3-GC31-LL,31,2,2033,3.0,PrimaryHybrid,27.319007417611452,29.25663711715614
ssp245,HadGEM3-GC31-LL,31,2,2034,1.0,PrimaryHybrid,18.86045253577755,19.594705636753424
ssp245,HadGEM3-GC31-LL,31,2,2034,2.0,PrimaryHybrid,22.867035203260716,24.349406003081732
ssp245,HadGEM3-GC31-LL,31,2,2034,3.0,PrimaryHybrid,26.34621926981972,29.104106369410044
ssp245,HadGEM3-GC31-LL,31,2,2035,1.0,PrimaryHybrid,19.28698251986106,19.691622828285062
ssp245,HadGEM3-GC31-LL,31,2,2035,2.0,PrimaryHybrid,23.27161621694819,24.446323194613367
ssp245,HadGEM3-GC31-LL,31,2,2035,3.0,PrimaryHybrid,26.8058615845799,29.201023560941678
ssp245,HadGEM3-GC31-LL,31,2,2036,1.0,PrimaryHybrid,19.46453575676586,19.650384238062877
ssp245,HadGEM3-GC31-LL,31,2,2036,2.0,PrimaryHybrid,23.464079630098112,24.405084604391188
ssp245,HadGEM3-GC31-LL,31,2,2036,3.0,PrimaryHybrid,26.94219227602417,29.159784970719492
ssp245,HadGEM3-GC31-LL,31,2,2037,1.0,PrimaryHybrid,19.457059513725408,19.67945939552237
ssp245,HadGEM3-GC31-LL,31,2,2037,2.0,PrimaryHybrid,23.46797843093757,24.434159761850676
ssp245,HadGEM3-GC31-LL,31,2,2037,3.0,PrimaryHybrid,26.93113089937563,29.18886012817898
ssp245,HadGEM3-GC31-LL,31,2,2038,1.0,PrimaryHybrid,19.685231022128104,19.608430151795826
ssp245,HadGEM3-GC31-LL,31,2,2038,2.0,PrimaryHybrid,23.76551824136239,24.363130518124134
ssp245,HadGEM3-GC31-LL,31,2,2038,3.0,PrimaryHybrid,27.24524703636229,29.117830884452438
ssp245,HadGEM3-GC31-LL,31,2,2039,1.0,PrimaryHybrid,19.841703365906067,19.632171611466326
ssp245,HadGEM3-GC31-LL,31,2,2039,2.0,PrimaryHybrid,23.87502980695543,24.38687197779463
ssp245,HadGEM3-GC31-LL,31,2,2039,3.0,PrimaryHybrid,27.359487171512434,29.14157234412294
ssp245,HadGEM3-GC31-LL,31,2,2040,1.0,PrimaryHybrid,19.30527528515901,19.6455058559388
ssp245,HadGEM3-GC31-LL,31,2,2040,2.0,PrimaryHybrid,23.30668047300176,24.40020622226711
ssp245,HadGEM3-GC31-LL,31,2,2040,3.0,PrimaryHybrid,26.801483863539612,29.154906588595413
ssp245,HadGEM3-GC31-LL,31,2,2041,1.0,PrimaryHybrid,19.421143310587468,19.59314455447372
ssp245,HadGEM3-GC31-LL,31,2,2041,2.0,PrimaryHybrid,23.419179644737458,24.347844920802025
ssp245,HadGEM3-GC31-LL,31,2,2041,3.0,PrimaryHybrid,26.915968110869674,29.10254528713034
ssp245,HadGEM3-GC31-LL,31,2,2042,1.0,PrimaryHybrid,19.52160525792766,19.680370026852195
ssp245,HadGEM3-GC31-LL,31,2,2042,2.0,PrimaryHybrid,23.55569274584351,24.435070393180506
ssp245,HadGEM3-GC31-LL,31,2,2042,3.0,PrimaryHybrid,27.064578982072415,29.18977075950881
ssp245,HadGEM3-GC31-LL,31,2,2043,1.0,PrimaryHybrid,18.858015829427373,19.74775674525943
ssp245,HadGEM3-GC31-LL,31,2,2043,2.0,PrimaryHybrid,22.80749439169345,24.502457111587734
ssp245,HadGEM3-GC31-LL,31,2,2043,3.0,PrimaryHybrid,26.2874661754321,29.25715747791604
ssp245,HadGEM3-GC31-LL,31,2,2044,1.0,PrimaryHybrid,19.37512697209536,19.565890659673883
ssp245,HadGEM3-GC31-LL,31,2,2044,2.0,PrimaryHybrid,23.35361171251978,24.320591026002194
ssp245,HadGEM3-GC31-LL,31,2,2044,3.0,PrimaryHybrid,26.88070042857795,29.0752913923305
ssp245,HadGEM3-GC31-LL,31,2,2045,1.0,PrimaryHybrid,19.419487041262652,19.620203313988593
ssp245,HadGEM3-GC31-LL,31,2,2045,2.0,PrimaryHybrid,23.42876584869733,24.3749036803169
ssp245,HadGEM3-GC31-LL,31,2,2045,3.0,PrimaryHybrid,26.926047509490676,29.129604046645213
ssp245,HadGEM3-GC31-LL,31,2,2046,1.0,PrimaryHybrid,19.475529374814204,19.69097237733519
ssp245,HadGEM3-GC31-LL,31,2,2046,2.0,PrimaryHybrid,23.493501845754228,24.445672743663494
ssp245,HadGEM3-GC31-LL,31,2,2046,3.0,PrimaryHybrid,26.974759190936112,29.200373109991798
ssp245,HadGEM3-GC31-LL,31,2,2047,1.0,PrimaryHybrid,19.475749520495853,19.62234980212319
ssp245,HadGEM3-GC31-LL,31,2,2047,2.0,PrimaryHybrid,23.486835425120503,24.377050168451497
ssp245,HadGEM3-GC31-LL,31,2,2047,3.0,PrimaryHybrid,26.982204484780407,29.1317505347798
ssp245,HadGEM3-GC31-LL,31,2,2048,1.0,PrimaryHybrid,20.55889893585819,19.660661363070933
