Datetime,RF_tuned,XGB_tuned,LightGBM_tuned,SARIMAX,Ensemble_4model_tuned,anchor_year
2019-01-24,16.22916991647619,21.537982940673828,16.922474943162094,40.941158580375145,23.907696595171814,2018
2019-01-25,16.68194125245388,21.028383255004883,18.54002093625287,57.774923960138686,28.506317350962583,2018
2019-01-26,29.356023941507665,36.833683013916016,43.34100894243051,59.87390570322021,42.351155400268595,2018
2019-01-27,24.538446850854392,37.97721862792969,32.001456599532546,70.40095056245156,41.22951816019204,2018
2019-01-28,17.405140529166285,13.684295654296875,10.639357497618928,43.84141588504147,21.39255239153089,2018
2019-01-29,17.455531654064934,14.006826400756836,13.797145580063644,42.49093908829516,21.937610680795142,2018
2019-01-30,19.08925246962751,20.293764114379883,17.229099928397513,29.4258298110865,21.509486580872853,2018
2019-01-31,22.01115095306769,26.409452438354492,21.57859641044068,32.11695997942753,25.529039945322594,2018
2019-02-01,23.765428612554604,27.499330520629883,21.43127058217283,30.77526852476284,25.867824560030037,2018
2019-02-02,21.801337900697824,23.57258415222168,17.025250533778255,35.94414993062758,24.585830629331333,2018
2019-02-03,20.157671636901178,23.587249755859375,18.565967656127356,37.968826899953484,25.069928987210346,2018
2019-02-04,19.864577638747043,22.994081497192383,19.24626691626674,54.85748562138414,29.240602918397578,2018
2019-02-05,20.944425876081393,23.619583129882812,19.723408801387677,49.27121261127989,28.389657604657945,2018
2019-02-06,19.202804652781538,23.28023338317871,18.182190029867147,47.5939257823369,27.064788462041072,2018
2019-02-07,27.25120724796599,23.430360794067383,23.104206400240194,64.06522818562972,34.46275065697583,2018
2019-02-08,43.78129595905787,62.841575622558594,79.76839856781689,75.14544982858584,65.38417999450479,2018
2019-02-09,28.030158573875983,28.357162475585938,27.606831847698054,60.75528694539151,36.18735996063787,2018
2019-02-10,36.203209754751725,35.32855224609375,45.28630322260635,57.60775261351978,43.6064544592429,2018
2019-02-11,21.691428704001947,13.594406127929688,18.57059001052689,47.205594113245084,25.2655047389259,2018
2019-02-12,18.75512305043103,15.2130126953125,17.167130176475975,44.12706067314408,23.815581648840897,2018
2019-02-13,18.216459671403292,16.08018684387207,16.778265358011165,45.085204690230604,24.040029140879284,2018
2019-02-14,18.462639210498995,16.232606887817383,20.10686189779908,41.62265300176127,24.10619024946918,2018
2019-02-15,18.706483531205382,15.479767799377441,17.718132008984732,42.66377211709665,23.64203886416605,2018
2019-02-16,18.409425024249213,14.889389038085938,16.352154231597886,52.82045866668656,25.6178567401549,2018
2019-02-17,20.68302643465429,17.663272857666016,17.997328084261767,61.49400515222818,29.459408132202565,2018
2019-02-18,17.13235271776929,14.288816452026367,14.660755816782574,52.92141808914307,24.750835768930322,2018
2019-02-19,17.404903873172763,14.470026969909668,14.520372847604246,49.703139162246174,24.024610713233212,2018
2019-02-20,18.622214051773327,16.545862197875977,16.891855127201627,55.13448586108222,26.798604309483288,2018
2019-02-21,18.866124595664616,15.667800903320312,16.906124656162834,52.95232923172849,26.098094846719064,2018
2019-02-22,18.135741135073882,17.498031616210938,18.76027133111006,60.96330496919673,28.839337262897903,2018
2019-02-23,19.031633878838818,16.719188690185547,18.981296571234665,51.47938563357238,26.552876193457852,2018
2019-02-24,17.32990042876491,15.173635482788086,18.37196233257067,47.47969463083084,24.588798218738624,2018
2019-02-25,17.288179175542908,14.995033264160156,16.232028245719157,52.78501264778102,25.32506333330081,2018
2019-02-26,17.726457171106006,15.60396957397461,17.544265385217777,54.337250128461086,26.30298556468987,2018
2019-02-27,16.707272611818826,14.473480224609375,15.935443340842074,44.535314347397815,22.91287763116702,2018
2019-02-28,18.676914714020537,15.878785133361816,17.116604526303583,64.92220984636747,29.148628555013353,2018
2019-03-01,17.33869412310411,14.373520851135254,15.989420773998964,55.79844625780275,25.87502050151027,2018
2019-03-02,22.819745679449802,19.63615608215332,23.584563503604148,72.05562793967796,34.524023301221305,2018
2019-03-03,27.17160390407895,26.137346267700195,23.605150381846233,76.99287874668596,38.47674482507783,2018
2019-03-04,24.038518258672173,13.58724594116211,13.58604295571768,57.369294139583694,27.145275323783913,2018
2019-03-05,37.901795082936,34.07744598388672,53.238741368813294,66.4294164204415,47.911849714019375,2018
2019-03-06,27.350299829775597,29.273530960083008,32.15206754366783,75.5288086478037,41.07617674533253,2018
2019-03-07,26.35976263131014,25.996397018432617,23.526097333904108,65.57211752105525,35.36359362617553,2018
2019-03-08,20.82643069345167,19.31760025024414,19.483027297360895,62.03524200630059,30.415575061839323,2018
