bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
8-30,23,-35.251,11.932,11.629,2.2372,5.3486,0.234,gapfilled,Ensemble_unweighted,BASE+bodyweight,2022,4
31-90,60,-2.29,6.937,5.657,0.6661,1.1712,0.163,gapfilled,Ensemble_unweighted,BASE+bodyweight,2022,4
91-180,90,0.502,28.545,20.311,0.7785,0.8639,0.833,gapfilled,Ensemble_unweighted,BASE+bodyweight,2022,4
181-270,90,0.381,36.303,26.068,0.6819,0.7247,0.689,gapfilled,Ensemble_unweighted,BASE+bodyweight,2022,4
271-365,95,0.281,17.138,13.571,0.8005,0.9413,0.665,gapfilled,Ensemble_unweighted,BASE+bodyweight,2022,4
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE+bodyweight,2022,4
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE+bodyweight,2022,4
31-90,1,,,,,,,observed,Ensemble_MASEweighted,BASE+bodyweight,2022,4
91-180,75,0.14,30.859,23.727,1.0942,1.1838,0.536,observed,Ensemble_MASEweighted,BASE+bodyweight,2022,4
181-270,74,0.081,56.255,40.177,1.1291,1.1697,0.511,observed,Ensemble_MASEweighted,BASE+bodyweight,2022,4
271-365,74,0.159,30.179,22.406,0.9908,1.0593,0.493,observed,Ensemble_MASEweighted,BASE+bodyweight,2022,4
1-7,7,-9.975,11.316,9.933,2.6271,3.0055,-0.672,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2022,4
8-30,23,-36.545,12.143,11.841,2.2781,5.4464,0.244,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2022,4
31-90,60,-2.266,6.912,5.658,0.6661,1.1712,0.162,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2022,4
91-180,90,0.501,28.581,20.315,0.7786,0.8641,0.831,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2022,4
181-270,90,0.38,36.325,26.097,0.6827,0.7255,0.688,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2022,4
271-365,95,0.283,17.112,13.547,0.7991,0.9396,0.666,gapfilled,Ensemble_MASEweighted,BASE+bodyweight,2022,4
1-7,0,,,,,,,observed,RF,BASE,2018,9
8-30,0,,,,,,,observed,RF,BASE,2018,9
31-90,0,,,,,,,observed,RF,BASE,2018,9
91-180,0,,,,,,,observed,RF,BASE,2018,9
181-270,0,,,,,,,observed,RF,BASE,2018,9
271-365,0,,,,,,,observed,RF,BASE,2018,9
1-7,7,0.103,54.662,44.284,1.5563,0.9741,0.512,gapfilled,RF,BASE,2018,9
8-30,23,0.183,41.671,20.706,1.0925,0.6785,0.545,gapfilled,RF,BASE,2018,9
31-90,60,0.102,41.25,21.32,0.8685,0.576,0.719,gapfilled,RF,BASE,2018,9
91-180,90,-0.016,11.235,8.19,1.0897,0.5366,0.317,gapfilled,RF,BASE,2018,9
181-270,90,0.754,28.06,22.099,0.2768,0.2312,0.879,gapfilled,RF,BASE,2018,9
271-365,95,0.356,22.013,17.264,0.9003,0.5825,0.705,gapfilled,RF,BASE,2018,9
1-7,0,,,,,,,observed,XGB,BASE,2018,9
8-30,0,,,,,,,observed,XGB,BASE,2018,9
31-90,0,,,,,,,observed,XGB,BASE,2018,9
91-180,0,,,,,,,observed,XGB,BASE,2018,9
181-270,0,,,,,,,observed,XGB,BASE,2018,9
271-365,0,,,,,,,observed,XGB,BASE,2018,9
1-7,7,0.215,51.139,40.674,1.4294,0.8947,0.673,gapfilled,XGB,BASE,2018,9
8-30,23,0.106,43.577,23.944,1.2633,0.7845,0.413,gapfilled,XGB,BASE,2018,9
31-90,60,0.206,38.787,21.494,0.8756,0.5807,0.696,gapfilled,XGB,BASE,2018,9
91-180,90,-0.329,12.845,9.179,1.2214,0.6015,0.15,gapfilled,XGB,BASE,2018,9
181-270,90,0.735,29.134,22.263,0.2788,0.2329,0.86,gapfilled,XGB,BASE,2018,9
271-365,95,0.416,20.952,14.52,0.7572,0.4899,0.677,gapfilled,XGB,BASE,2018,9
1-7,0,,,,,,,observed,LightGBM,BASE,2018,9
8-30,0,,,,,,,observed,LightGBM,BASE,2018,9
31-90,0,,,,,,,observed,LightGBM,BASE,2018,9
91-180,0,,,,,,,observed,LightGBM,BASE,2018,9
181-270,0,,,,,,,observed,LightGBM,BASE,2018,9
271-365,0,,,,,,,observed,LightGBM,BASE,2018,9
1-7,7,0.125,54.006,46.325,1.628,1.019,0.502,gapfilled,LightGBM,BASE,2018,9
8-30,23,0.161,42.215,26.399,1.3929,0.865,0.538,gapfilled,LightGBM,BASE,2018,9
31-90,60,0.222,38.385,20.706,0.8435,0.5594,0.684,gapfilled,LightGBM,BASE,2018,9
91-180,90,-0.132,11.86,7.708,1.0256,0.505,0.191,gapfilled,LightGBM,BASE,2018,9
181-270,90,0.585,36.478,29.852,0.3739,0.3124,0.842,gapfilled,LightGBM,BASE,2018,9
271-365,95,0.274,23.372,16.438,0.8573,0.5546,0.6,gapfilled,LightGBM,BASE,2018,9
1-7,0,,,,,,,observed,SARIMAX,BASE,2018,9
8-30,0,,,,,,,observed,SARIMAX,BASE,2018,9
31-90,0,,,,,,,observed,SARIMAX,BASE,2018,9
91-180,0,,,,,,,observed,SARIMAX,BASE,2018,9
181-270,0,,,,,,,observed,SARIMAX,BASE,2018,9
271-365,0,,,,,,,observed,SARIMAX,BASE,2018,9
1-7,7,-0.447,69.447,68.503,2.4075,1.5068,0.425,gapfilled,SARIMAX,BASE,2018,9
8-30,23,-0.394,54.428,45.724,2.4126,1.4982,0.259,gapfilled,SARIMAX,BASE,2018,9
31-90,60,0.143,40.288,34.432,1.4026,0.9303,0.638,gapfilled,SARIMAX,BASE,2018,9
91-180,90,-11.551,39.482,38.271,5.0922,2.5077,0.302,gapfilled,SARIMAX,BASE,2018,9
181-270,90,0.394,44.048,37.592,0.4708,0.3933,0.724,gapfilled,SARIMAX,BASE,2018,9
271-365,95,-2.132,48.531,45.37,2.366,1.5307,0.672,gapfilled,SARIMAX,BASE,2018,9
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE,2018,9
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE,2018,9
31-90,0,,,,,,,observed,Ensemble_unweighted,BASE,2018,9
91-180,0,,,,,,,observed,Ensemble_unweighted,BASE,2018,9
181-270,0,,,,,,,observed,Ensemble_unweighted,BASE,2018,9
271-365,0,,,,,,,observed,Ensemble_unweighted,BASE,2018,9
1-7,7,0.065,55.814,49.947,1.7553,1.0987,0.558,gapfilled,Ensemble_unweighted,BASE,2018,9
8-30,23,0.078,44.277,29.179,1.5396,0.9561,0.478,gapfilled,Ensemble_unweighted,BASE,2018,9
31-90,60,0.291,36.654,21.667,0.8826,0.5854,0.742,gapfilled,Ensemble_unweighted,BASE,2018,9
91-180,90,-1.04,15.917,14.095,1.8755,0.9236,0.275,gapfilled,Ensemble_unweighted,BASE,2018,9
181-270,90,0.736,29.067,22.918,0.287,0.2398,0.872,gapfilled,Ensemble_unweighted,BASE,2018,9
271-365,95,0.121,25.709,22.07,1.151,0.7446,0.703,gapfilled,Ensemble_unweighted,BASE,2018,9
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2018,9
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2018,9
31-90,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2018,9
91-180,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2018,9
181-270,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2018,9
271-365,0,,,,,,,observed,Ensemble_MASEweighted,BASE,2018,9
1-7,7,0.07,55.673,49.713,1.7471,1.0935,0.559,gapfilled,Ensemble_MASEweighted,BASE,2018,9
8-30,23,0.08,44.21,29.018,1.5311,0.9508,0.479,gapfilled,Ensemble_MASEweighted,BASE,2018,9
31-90,60,0.289,36.698,21.548,0.8778,0.5822,0.742,gapfilled,Ensemble_MASEweighted,BASE,2018,9
91-180,90,-0.985,15.701,13.826,1.8397,0.9059,0.272,gapfilled,Ensemble_MASEweighted,BASE,2018,9
181-270,90,0.737,29.057,22.862,0.2863,0.2392,0.872,gapfilled,Ensemble_MASEweighted,BASE,2018,9
271-365,95,0.136,25.494,21.801,1.137,0.7356,0.703,gapfilled,Ensemble_MASEweighted,BASE,2018,9
1-7,0,,,,,,,observed,RF,BASE+species,2018,9
8-30,0,,,,,,,observed,RF,BASE+species,2018,9
31-90,0,,,,,,,observed,RF,BASE+species,2018,9
91-180,0,,,,,,,observed,RF,BASE+species,2018,9
181-270,0,,,,,,,observed,RF,BASE+species,2018,9
271-365,0,,,,,,,observed,RF,BASE+species,2018,9
1-7,7,0.144,53.405,44.055,1.5482,0.9691,0.586,gapfilled,RF,BASE+species,2018,9
8-30,23,0.175,41.873,21.405,1.1294,0.7014,0.498,gapfilled,RF,BASE+species,2018,9
31-90,60,0.103,41.214,21.33,0.8689,0.5763,0.713,gapfilled,RF,BASE+species,2018,9
91-180,90,0.041,10.911,7.872,1.0474,0.5158,0.379,gapfilled,RF,BASE+species,2018,9
181-270,90,0.764,27.522,20.639,0.2585,0.216,0.875,gapfilled,RF,BASE+species,2018,9
271-365,95,0.399,21.263,16.549,0.863,0.5584,0.711,gapfilled,RF,BASE+species,2018,9
1-7,0,,,,,,,observed,XGB,BASE+species,2018,9
8-30,0,,,,,,,observed,XGB,BASE+species,2018,9
31-90,0,,,,,,,observed,XGB,BASE+species,2018,9
91-180,0,,,,,,,observed,XGB,BASE+species,2018,9
181-270,0,,,,,,,observed,XGB,BASE+species,2018,9
271-365,0,,,,,,,observed,XGB,BASE+species,2018,9
1-7,7,0.219,51.005,40.32,1.417,0.8869,0.662,gapfilled,XGB,BASE+species,2018,9
8-30,23,0.116,43.338,22.882,1.2073,0.7497,0.453,gapfilled,XGB,BASE+species,2018,9
31-90,60,0.186,39.271,21.451,0.8738,0.5796,0.688,gapfilled,XGB,BASE+species,2018,9
91-180,90,-0.341,12.905,9.279,1.2346,0.608,0.142,gapfilled,XGB,BASE+species,2018,9
181-270,90,0.633,34.299,26.44,0.3311,0.2767,0.887,gapfilled,XGB,BASE+species,2018,9
271-365,95,0.399,21.265,14.938,0.779,0.504,0.662,gapfilled,XGB,BASE+species,2018,9
1-7,0,,,,,,,observed,LightGBM,BASE+species,2018,9
8-30,0,,,,,,,observed,LightGBM,BASE+species,2018,9
31-90,0,,,,,,,observed,LightGBM,BASE+species,2018,9
91-180,0,,,,,,,observed,LightGBM,BASE+species,2018,9
181-270,0,,,,,,,observed,LightGBM,BASE+species,2018,9
271-365,0,,,,,,,observed,LightGBM,BASE+species,2018,9
1-7,7,0.146,53.346,44.484,1.5633,0.9785,0.488,gapfilled,LightGBM,BASE+species,2018,9
8-30,23,0.244,40.093,20.989,1.1074,0.6877,0.622,gapfilled,LightGBM,BASE+species,2018,9
31-90,60,0.219,38.475,20.499,0.8351,0.5538,0.681,gapfilled,LightGBM,BASE+species,2018,9
91-180,90,-0.162,12.011,7.795,1.0372,0.5108,0.19,gapfilled,LightGBM,BASE+species,2018,9
181-270,90,0.654,33.313,27.213,0.3408,0.2847,0.859,gapfilled,LightGBM,BASE+species,2018,9
271-365,95,0.308,22.811,16.27,0.8485,0.5489,0.626,gapfilled,LightGBM,BASE+species,2018,9
1-7,0,,,,,,,observed,SARIMAX,BASE+species,2018,9
8-30,0,,,,,,,observed,SARIMAX,BASE+species,2018,9
31-90,0,,,,,,,observed,SARIMAX,BASE+species,2018,9
91-180,0,,,,,,,observed,SARIMAX,BASE+species,2018,9
181-270,0,,,,,,,observed,SARIMAX,BASE+species,2018,9
271-365,0,,,,,,,observed,SARIMAX,BASE+species,2018,9
1-7,7,-0.447,69.447,68.503,2.4075,1.5068,0.425,gapfilled,SARIMAX,BASE+species,2018,9
8-30,23,-0.394,54.428,45.724,2.4126,1.4982,0.259,gapfilled,SARIMAX,BASE+species,2018,9
31-90,60,0.143,40.288,34.432,1.4026,0.9303,0.638,gapfilled,SARIMAX,BASE+species,2018,9
91-180,90,-11.551,39.482,38.271,5.0922,2.5077,0.302,gapfilled,SARIMAX,BASE+species,2018,9
181-270,90,0.394,44.048,37.592,0.4708,0.3933,0.724,gapfilled,SARIMAX,BASE+species,2018,9
271-365,95,-2.132,48.531,45.37,2.366,1.5307,0.672,gapfilled,SARIMAX,BASE+species,2018,9
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE+species,2018,9
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE+species,2018,9
31-90,0,,,,,,,observed,Ensemble_unweighted,BASE+species,2018,9
91-180,0,,,,,,,observed,Ensemble_unweighted,BASE+species,2018,9
181-270,0,,,,,,,observed,Ensemble_unweighted,BASE+species,2018,9
271-365,0,,,,,,,observed,Ensemble_unweighted,BASE+species,2018,9
1-7,7,0.082,55.311,49.34,1.734,1.0853,0.564,gapfilled,Ensemble_unweighted,BASE+species,2018,9
8-30,23,0.104,43.638,27.666,1.4597,0.9065,0.498,gapfilled,Ensemble_unweighted,BASE+species,2018,9
31-90,60,0.284,36.834,21.834,0.8895,0.5899,0.737,gapfilled,Ensemble_unweighted,BASE+species,2018,9
91-180,90,-1.082,16.082,14.253,1.8964,0.9339,0.281,gapfilled,Ensemble_unweighted,BASE+species,2018,9
181-270,90,0.743,28.694,22.42,0.2808,0.2346,0.876,gapfilled,Ensemble_unweighted,BASE+species,2018,9
271-365,95,0.134,25.519,21.873,1.1407,0.738,0.701,gapfilled,Ensemble_unweighted,BASE+species,2018,9
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE+species,2018,9
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE+species,2018,9
31-90,0,,,,,,,observed,Ensemble_MASEweighted,BASE+species,2018,9
91-180,0,,,,,,,observed,Ensemble_MASEweighted,BASE+species,2018,9
181-270,0,,,,,,,observed,Ensemble_MASEweighted,BASE+species,2018,9
271-365,0,,,,,,,observed,Ensemble_MASEweighted,BASE+species,2018,9
1-7,7,0.087,55.17,49.094,1.7253,1.0799,0.565,gapfilled,Ensemble_MASEweighted,BASE+species,2018,9
8-30,23,0.107,43.556,27.461,1.4489,0.8998,0.5,gapfilled,Ensemble_MASEweighted,BASE+species,2018,9
31-90,60,0.282,36.882,21.72,0.8848,0.5868,0.737,gapfilled,Ensemble_MASEweighted,BASE+species,2018,9
91-180,90,-1.028,15.871,13.992,1.8618,0.9168,0.277,gapfilled,Ensemble_MASEweighted,BASE+species,2018,9
181-270,90,0.744,28.617,22.305,0.2793,0.2334,0.876,gapfilled,Ensemble_MASEweighted,BASE+species,2018,9
271-365,95,0.148,25.312,21.615,1.1272,0.7293,0.701,gapfilled,Ensemble_MASEweighted,BASE+species,2018,9
1-7,0,,,,,,,observed,RF,BASE+arable,2018,9
8-30,0,,,,,,,observed,RF,BASE+arable,2018,9
31-90,0,,,,,,,observed,RF,BASE+arable,2018,9
91-180,0,,,,,,,observed,RF,BASE+arable,2018,9
181-270,0,,,,,,,observed,RF,BASE+arable,2018,9
271-365,0,,,,,,,observed,RF,BASE+arable,2018,9
1-7,7,0.09,55.072,45.553,1.6009,1.002,0.522,gapfilled,RF,BASE+arable,2018,9
8-30,23,0.151,42.475,23.324,1.2306,0.7642,0.46,gapfilled,RF,BASE+arable,2018,9
31-90,60,0.102,41.235,21.205,0.8638,0.5729,0.737,gapfilled,RF,BASE+arable,2018,9
91-180,90,0.049,10.866,7.614,1.0131,0.4989,0.347,gapfilled,RF,BASE+arable,2018,9
181-270,90,0.74,28.858,22.723,0.2846,0.2378,0.874,gapfilled,RF,BASE+arable,2018,9
271-365,95,0.344,22.205,17.284,0.9014,0.5832,0.697,gapfilled,RF,BASE+arable,2018,9
1-7,0,,,,,,,observed,XGB,BASE+arable,2018,9
8-30,0,,,,,,,observed,XGB,BASE+arable,2018,9
31-90,0,,,,,,,observed,XGB,BASE+arable,2018,9
91-180,0,,,,,,,observed,XGB,BASE+arable,2018,9
181-270,0,,,,,,,observed,XGB,BASE+arable,2018,9
271-365,0,,,,,,,observed,XGB,BASE+arable,2018,9
1-7,7,0.216,51.12,41.095,1.4442,0.9039,0.693,gapfilled,XGB,BASE+arable,2018,9
8-30,23,0.089,43.991,25.635,1.3526,0.8399,0.395,gapfilled,XGB,BASE+arable,2018,9
31-90,60,0.19,39.172,21.953,0.8943,0.5931,0.681,gapfilled,XGB,BASE+arable,2018,9
91-180,90,-0.485,13.581,9.826,1.3074,0.6439,0.094,gapfilled,XGB,BASE+arable,2018,9
181-270,90,0.732,29.284,22.651,0.2837,0.237,0.86,gapfilled,XGB,BASE+arable,2018,9
271-365,95,0.401,21.227,14.585,0.7606,0.4921,0.665,gapfilled,XGB,BASE+arable,2018,9
1-7,0,,,,,,,observed,LightGBM,BASE+arable,2018,9
8-30,0,,,,,,,observed,LightGBM,BASE+arable,2018,9
31-90,0,,,,,,,observed,LightGBM,BASE+arable,2018,9
91-180,0,,,,,,,observed,LightGBM,BASE+arable,2018,9
181-270,0,,,,,,,observed,LightGBM,BASE+arable,2018,9
271-365,0,,,,,,,observed,LightGBM,BASE+arable,2018,9
1-7,7,0.125,54.006,46.325,1.628,1.019,0.502,gapfilled,LightGBM,BASE+arable,2018,9
8-30,23,0.161,42.215,26.399,1.3929,0.865,0.538,gapfilled,LightGBM,BASE+arable,2018,9
31-90,60,0.222,38.385,20.706,0.8435,0.5594,0.684,gapfilled,LightGBM,BASE+arable,2018,9
91-180,90,-0.132,11.86,7.708,1.0256,0.505,0.191,gapfilled,LightGBM,BASE+arable,2018,9
181-270,90,0.585,36.478,29.852,0.3739,0.3124,0.842,gapfilled,LightGBM,BASE+arable,2018,9
271-365,95,0.274,23.372,16.438,0.8573,0.5546,0.6,gapfilled,LightGBM,BASE+arable,2018,9
1-7,0,,,,,,,observed,SARIMAX,BASE+arable,2018,9
8-30,0,,,,,,,observed,SARIMAX,BASE+arable,2018,9
31-90,0,,,,,,,observed,SARIMAX,BASE+arable,2018,9
91-180,0,,,,,,,observed,SARIMAX,BASE+arable,2018,9
181-270,0,,,,,,,observed,SARIMAX,BASE+arable,2018,9
271-365,0,,,,,,,observed,SARIMAX,BASE+arable,2018,9
1-7,7,-0.447,69.447,68.503,2.4075,1.5068,0.425,gapfilled,SARIMAX,BASE+arable,2018,9
8-30,23,-0.394,54.428,45.724,2.4126,1.4982,0.259,gapfilled,SARIMAX,BASE+arable,2018,9
31-90,60,0.143,40.288,34.432,1.4026,0.9303,0.638,gapfilled,SARIMAX,BASE+arable,2018,9
91-180,90,-11.551,39.482,38.271,5.0922,2.5077,0.302,gapfilled,SARIMAX,BASE+arable,2018,9
181-270,90,0.394,44.048,37.592,0.4708,0.3933,0.724,gapfilled,SARIMAX,BASE+arable,2018,9
271-365,95,-2.132,48.531,45.37,2.366,1.5307,0.672,gapfilled,SARIMAX,BASE+arable,2018,9
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE+arable,2018,9
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE+arable,2018,9
31-90,0,,,,,,,observed,Ensemble_unweighted,BASE+arable,2018,9
91-180,0,,,,,,,observed,Ensemble_unweighted,BASE+arable,2018,9
181-270,0,,,,,,,observed,Ensemble_unweighted,BASE+arable,2018,9
271-365,0,,,,,,,observed,Ensemble_unweighted,BASE+arable,2018,9
1-7,7,0.06,55.964,50.369,1.7702,1.108,0.574,gapfilled,Ensemble_unweighted,BASE+arable,2018,9
8-30,23,0.058,44.747,30.262,1.5967,0.9916,0.454,gapfilled,Ensemble_unweighted,BASE+arable,2018,9
31-90,60,0.287,36.741,21.72,0.8848,0.5868,0.744,gapfilled,Ensemble_unweighted,BASE+arable,2018,9
91-180,90,-1.046,15.94,14.071,1.8722,0.922,0.258,gapfilled,Ensemble_unweighted,BASE+arable,2018,9
181-270,90,0.729,29.48,23.413,0.2932,0.245,0.87,gapfilled,Ensemble_unweighted,BASE+arable,2018,9
271-365,95,0.118,25.758,22.041,1.1495,0.7437,0.7,gapfilled,Ensemble_unweighted,BASE+arable,2018,9
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE+arable,2018,9
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE+arable,2018,9
31-90,0,,,,,,,observed,Ensemble_MASEweighted,BASE+arable,2018,9
91-180,0,,,,,,,observed,Ensemble_MASEweighted,BASE+arable,2018,9
181-270,0,,,,,,,observed,Ensemble_MASEweighted,BASE+arable,2018,9
271-365,0,,,,,,,observed,Ensemble_MASEweighted,BASE+arable,2018,9
1-7,7,0.065,55.817,50.132,1.7618,1.1027,0.575,gapfilled,Ensemble_MASEweighted,BASE+arable,2018,9
8-30,23,0.061,44.675,30.102,1.5882,0.9863,0.455,gapfilled,Ensemble_MASEweighted,BASE+arable,2018,9
31-90,60,0.286,36.789,21.604,0.8801,0.5837,0.744,gapfilled,Ensemble_MASEweighted,BASE+arable,2018,9
91-180,90,-0.994,15.736,13.812,1.8378,0.905,0.254,gapfilled,Ensemble_MASEweighted,BASE+arable,2018,9
181-270,90,0.729,29.47,23.366,0.2926,0.2445,0.87,gapfilled,Ensemble_MASEweighted,BASE+arable,2018,9
271-365,95,0.132,25.544,21.774,1.1355,0.7347,0.7,gapfilled,Ensemble_MASEweighted,BASE+arable,2018,9
1-7,0,,,,,,,observed,RF,BASE+flow,2018,9
8-30,0,,,,,,,observed,RF,BASE+flow,2018,9
31-90,0,,,,,,,observed,RF,BASE+flow,2018,9
91-180,0,,,,,,,observed,RF,BASE+flow,2018,9
181-270,0,,,,,,,observed,RF,BASE+flow,2018,9
271-365,0,,,,,,,observed,RF,BASE+flow,2018,9
1-7,7,0.064,55.858,47.281,1.6616,1.04,0.495,gapfilled,RF,BASE+flow,2018,9
8-30,23,0.15,42.51,23.518,1.2409,0.7706,0.449,gapfilled,RF,BASE+flow,2018,9
31-90,60,0.085,41.63,21.495,0.8756,0.5808,0.722,gapfilled,RF,BASE+flow,2018,9
91-180,90,0.008,11.101,8.019,1.0669,0.5254,0.3,gapfilled,RF,BASE+flow,2018,9
181-270,90,0.76,27.703,21.882,0.274,0.229,0.88,gapfilled,RF,BASE+flow,2018,9
271-365,95,0.327,22.493,17.479,0.9116,0.5897,0.686,gapfilled,RF,BASE+flow,2018,9
1-7,0,,,,,,,observed,XGB,BASE+flow,2018,9
8-30,0,,,,,,,observed,XGB,BASE+flow,2018,9
31-90,0,,,,,,,observed,XGB,BASE+flow,2018,9
91-180,0,,,,,,,observed,XGB,BASE+flow,2018,9
181-270,0,,,,,,,observed,XGB,BASE+flow,2018,9
271-365,0,,,,,,,observed,XGB,BASE+flow,2018,9
1-7,7,0.173,52.491,42.482,1.493,0.9345,0.59,gapfilled,XGB,BASE+flow,2018,9
8-30,23,0.144,42.655,23.137,1.2208,0.7581,0.477,gapfilled,XGB,BASE+flow,2018,9
31-90,60,0.182,39.354,21.946,0.894,0.5929,0.681,gapfilled,XGB,BASE+flow,2018,9
91-180,90,-0.351,12.955,9.476,1.2608,0.6209,0.08,gapfilled,XGB,BASE+flow,2018,9
181-270,90,0.755,28.04,21.29,0.2666,0.2228,0.87,gapfilled,XGB,BASE+flow,2018,9
271-365,95,0.376,21.655,14.853,0.7746,0.5011,0.647,gapfilled,XGB,BASE+flow,2018,9
1-7,0,,,,,,,observed,LightGBM,BASE+flow,2018,9
8-30,0,,,,,,,observed,LightGBM,BASE+flow,2018,9
31-90,0,,,,,,,observed,LightGBM,BASE+flow,2018,9
91-180,0,,,,,,,observed,LightGBM,BASE+flow,2018,9
181-270,0,,,,,,,observed,LightGBM,BASE+flow,2018,9
271-365,0,,,,,,,observed,LightGBM,BASE+flow,2018,9
1-7,7,0.044,56.446,47.01,1.6521,1.0341,0.353,gapfilled,LightGBM,BASE+flow,2018,9
8-30,23,0.218,40.772,23.063,1.2169,0.7557,0.569,gapfilled,LightGBM,BASE+flow,2018,9
31-90,60,0.207,38.755,20.859,0.8498,0.5636,0.644,gapfilled,LightGBM,BASE+flow,2018,9
91-180,90,-0.296,12.689,8.7,1.1576,0.5701,0.083,gapfilled,LightGBM,BASE+flow,2018,9
181-270,90,0.647,33.609,28.054,0.3513,0.2935,0.858,gapfilled,LightGBM,BASE+flow,2018,9
271-365,95,0.269,23.443,16.796,0.8759,0.5667,0.6,gapfilled,LightGBM,BASE+flow,2018,9
1-7,0,,,,,,,observed,SARIMAX,BASE+flow,2018,9
8-30,0,,,,,,,observed,SARIMAX,BASE+flow,2018,9
31-90,0,,,,,,,observed,SARIMAX,BASE+flow,2018,9
91-180,0,,,,,,,observed,SARIMAX,BASE+flow,2018,9
181-270,0,,,,,,,observed,SARIMAX,BASE+flow,2018,9
271-365,0,,,,,,,observed,SARIMAX,BASE+flow,2018,9
1-7,7,-0.447,69.447,68.503,2.4075,1.5068,0.425,gapfilled,SARIMAX,BASE+flow,2018,9
8-30,23,-0.394,54.428,45.724,2.4126,1.4982,0.259,gapfilled,SARIMAX,BASE+flow,2018,9
31-90,60,0.143,40.288,34.432,1.4026,0.9303,0.638,gapfilled,SARIMAX,BASE+flow,2018,9
91-180,90,-11.551,39.482,38.271,5.0922,2.5077,0.302,gapfilled,SARIMAX,BASE+flow,2018,9
181-270,90,0.394,44.048,37.592,0.4708,0.3933,0.724,gapfilled,SARIMAX,BASE+flow,2018,9
271-365,95,-2.132,48.531,45.37,2.366,1.5307,0.672,gapfilled,SARIMAX,BASE+flow,2018,9
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE+flow,2018,9
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE+flow,2018,9
31-90,0,,,,,,,observed,Ensemble_unweighted,BASE+flow,2018,9
91-180,0,,,,,,,observed,Ensemble_unweighted,BASE+flow,2018,9
181-270,0,,,,,,,observed,Ensemble_unweighted,BASE+flow,2018,9
271-365,0,,,,,,,observed,Ensemble_unweighted,BASE+flow,2018,9
1-7,7,0.02,57.141,51.319,1.8035,1.1288,0.468,gapfilled,Ensemble_unweighted,BASE+flow,2018,9
8-30,23,0.092,43.927,28.792,1.5192,0.9434,0.479,gapfilled,Ensemble_unweighted,BASE+flow,2018,9
31-90,60,0.281,36.911,21.612,0.8804,0.5839,0.729,gapfilled,Ensemble_unweighted,BASE+flow,2018,9
91-180,90,-1.077,16.062,14.206,1.8902,0.9308,0.209,gapfilled,Ensemble_unweighted,BASE+flow,2018,9
181-270,90,0.749,28.372,22.417,0.2807,0.2346,0.878,gapfilled,Ensemble_unweighted,BASE+flow,2018,9
271-365,95,0.103,25.974,22.335,1.1648,0.7536,0.693,gapfilled,Ensemble_unweighted,BASE+flow,2018,9
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE+flow,2018,9
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE+flow,2018,9
31-90,0,,,,,,,observed,Ensemble_MASEweighted,BASE+flow,2018,9
91-180,0,,,,,,,observed,Ensemble_MASEweighted,BASE+flow,2018,9
181-270,0,,,,,,,observed,Ensemble_MASEweighted,BASE+flow,2018,9
271-365,0,,,,,,,observed,Ensemble_MASEweighted,BASE+flow,2018,9
1-7,7,0.024,57.015,51.088,1.7954,1.1238,0.468,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,9
8-30,23,0.096,43.836,28.591,1.5085,0.9368,0.481,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,9
31-90,60,0.279,36.962,21.501,0.8759,0.5809,0.728,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,9
91-180,90,-1.024,15.856,13.944,1.8553,0.9137,0.205,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,9
181-270,90,0.75,28.332,22.355,0.28,0.2339,0.878,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,9
271-365,95,0.117,25.765,22.071,1.151,0.7447,0.692,gapfilled,Ensemble_MASEweighted,BASE+flow,2018,9
